state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_zero_position,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
700.708,0.00499606,0.005859375,1.010009766,-0.020996094,-2.015267176,-0.091603053,1.86259542,-37537,-1,-59,,0.526855469,17.72672683,0.129041265,FALSE,,FALSE,,-27561,,34
700.713,0.009997952,0.0078125,1.005371094,-0.023681641,-1.954198473,-0.213740458,1.709923664,-37538,-1,-57,,0.526855469,16.06658779,0.124666985,FALSE,,FALSE,,-27561,,34
700.718,0.014999049,0.005859375,1.007324219,-0.022460938,-1.984732824,-0.183206107,1.648854962,-37537,2,-58,,0.526855469,13.68165104,0.126854125,FALSE,,FALSE,,-27561,,34
700.723,0.020001683,-0.009765625,1.002685547,-0.023193359,-2.809160305,0.671755725,4.671755725,-37345,1030,6133,,0.548828125,11.14123076,-13.41296945,FALSE,,FALSE,,-27578,,34
700.728,0.025002946,-0.150634766,0.804931641,-0.059326172,0.916030534,3.572519084,-15.26717557,-36571,3583,8171,,0.504882813,8.616914674,-17.87213209,FALSE,,FALSE,,-27544,,34
700.733,0.030004857,0.604980469,1.012451172,0.040039063,0.977099237,6.93129771,-12.1221374,-35643,4087,1672,,0.241210938,4.981859413,-3.659536963,FALSE,,FALSE,,-27344,,34
700.738,0.03500638,0.747802734,1.023925781,0.115966797,-4.519083969,0.671755725,5.190839695,-34726,4021,191,,0.197265625,-0.220894257,-0.418090468,FALSE,,FALSE,,-27310,,35
700.743,0.040008902,0.230712891,0.965820313,-0.013671875,-2.503816794,7.72519084,0.396946565,-33824,3969,17,,0.28515625,-4.599026856,-0.037204155,FALSE,,FALSE,,-27377,,35
700.748,0.04501048,-0.108886719,0.859130859,-0.0546875,-1.190839695,3.389312977,-6.93129771,-32928,3945,-53,,0.197265625,-6.860979226,0.116014632,FALSE,,FALSE,,-27310,,34
700.753,0.05001317,-0.166503906,1.09375,-0.051025391,-3.358778626,0.091603053,-1.58778626,-32058,3817,-129,,0.197265625,-8.113547553,0.282375237,FALSE,,FALSE,,-27310,,34
700.758,0.055014933,-0.195800781,1.010742188,-0.108642578,-1.618320611,0.519083969,-2.41221374,-31247,3545,-213,,0.153320313,-8.794636675,0.466297643,FALSE,,FALSE,,-27277,,34
700.763,0.060017529,-0.132568359,0.995849609,-0.098388672,-1.496183206,-2.290076336,0.916030534,-30498,3264,-251,,0.153320313,-8.877978528,0.549486894,FALSE,,FALSE,,-27277,,34
700.768,0.065019237,-0.002197266,0.985351563,-0.05078125,-2.564885496,-2.045801527,2.41221374,-29800,3054,-264,,0.153320313,-8.394745155,0.577946375,FALSE,,FALSE,,-27277,,34
700.773,0.070021815,0.045166016,1.032226563,-0.017822266,-2.717557252,-1.801526718,1.832061069,-29145,2865,-269,,0.153320313,-7.410443746,0.588892329,FALSE,,FALSE,,-27277,,34
700.778,0.07502356,0.102539063,0.989990234,-0.0078125,-2.595419847,-0.977099237,1.099236641,-28530,2674,-260,,0.153320313,-6.18385392,0.569189611,FALSE,,FALSE,,-27277,,34
700.783,0.080025953,0.085205078,1.015625,0.000244141,-2.503816794,-0.091603053,0.366412214,-27962,2478,-250,,0.175292969,-4.812151275,0.547268317,FALSE,,FALSE,,-27294,,34
700.788,0.085028031,0.022705078,1.00390625,-0.001708984,-2.198473282,0.549618321,-0.732824427,-27443,2264,-250,,0.153320313,-3.457573924,0.547297703,FALSE,,FALSE,,-27277,,34
700.793,0.090030553,-0.015625,1.006347656,-0.012695313,-2.259541985,0.580152672,-0.916030534,-26971,2067,-255,,0.153320313,-2.39931175,0.558243657,FALSE,,FALSE,,-27277,,34
700.798,0.095032113,-0.044189453,1.000244141,-0.025634766,-1.832061069,0.671755725,-0.671755725,-26542,1877,-261,,0.153320313,-1.616105634,0.571378802,FALSE,,FALSE,,-27277,,34
700.803,0.100034099,-0.000488281,1.038818359,-0.013916016,-1.984732824,0.396946565,-8.366412214,-26390,377,-4899,,0.065429688,-1.336995737,10.72712989,FALSE,,FALSE,,-27210,,34
700.808,0.105035158,-0.081054688,1.19140625,-0.053222656,-3.20610687,-2.625954198,9.190839695,-26540,-673,-3101,,-0.000488281,-2.021409432,6.791197895,FALSE,,FALSE,,-27160,,34
700.813,0.110037644,-0.352050781,0.909423828,-0.103759766,-1.34351145,1.648854962,-1.374045802,-26712,-760,-441,,0.087402344,-2.827514255,0.965587619,FALSE,,FALSE,,-27227,,34
700.818,0.115038981,-0.262451172,1.0078125,-0.025878906,-3.603053435,-2.65648855,0.183206107,-26882,-743,-260,,0.065429688,-2.764338903,0.569310833,FALSE,,FALSE,,-27210,,34
700.823,0.120040689,-0.081787109,0.979003906,-0.064453125,-4.305343511,-4.519083969,4.519083969,-27044,-709,-193,,0.065429688,-2.325238423,0.422603811,FALSE,,FALSE,,-27210,,34
700.828,0.125042767,0.105957031,0.988037109,-0.032470703,-2.625954198,-2.564885496,3.847328244,-27198,-677,-163,,0.065429688,-1.94508318,0.356914099,FALSE,,FALSE,,-27210,,34
700.833,0.130044641,0.110351563,1.016601563,0.010986328,-2.198473282,-0.427480916,2.045801527,-27340,-610,-173,,0.065429688,-1.545014764,0.37881067,FALSE,,FALSE,,-27210,,34
700.838,0.135046589,0.102050781,0.983886719,0.020996094,-3.175572519,0.458015267,1.251908397,-27473,-582,-97,,0.087402344,-1.076056907,0.212385485,FALSE,,FALSE,,-27227,,34
700.843,0.140048112,0.058349609,0.999755859,0.013671875,-2.65648855,1.221374046,0.549618321,-27587,-487,30,,0.087402344,-0.512332732,-0.065686233,FALSE,,FALSE,,-27227,,34
700.848,0.145050209,-0.044433594,0.998046875,-0.011230469,-1.984732824,0.732824427,0.458015267,-27665,-322,311,,0.087402344,-0.021372926,-0.680947278,FALSE,,FALSE,,-27227,,34
700.853,0.150052527,-0.083251953,1.01171875,-0.014648438,-2.076335878,-0.335877863,1.129770992,-27683,-53,547,,0.065429688,0.206964885,-1.197742407,FALSE,,FALSE,,-27210,,34
700.858,0.155053365,-0.053710938,0.992675781,-0.024658203,-1.984732824,-0.030534351,1.374045802,-27654,150,523,,0.087402344,0.248526507,-1.145129988,FALSE,,FALSE,,-27227,,34
700.863,0.160055795,-0.016113281,1.015136719,-0.022705078,-2.13740458,-0.27480916,2.381679389,-27600,242,413,,0.065429688,0.255217123,-0.904328362,FALSE,,FALSE,,-27210,,34
700.868,0.165057299,-0.006347656,1.002929688,-0.030273438,-2.106870229,-0.335877863,2.748091603,-27530,310,352,,0.087402344,0.239005685,-0.770718462,FALSE,,FALSE,,-27227,,34
700.873,0.170058803,-0.005371094,1.005371094,-0.024902344,-2.076335878,-0.061068702,2.320610687,-27454,340,292,,0.087402344,0.297665277,-0.639345997,FALSE,,FALSE,,-27227,,34
700.878,0.175060825,0.009033203,1.002929688,-0.017822266,-2.229007634,-0.030534351,2.595419847,-27378,339,244,,0.087402344,0.399631192,-0.534248025,FALSE,,FALSE,,-27227,,34
700.883,0.180062663,0.015136719,1.006103516,-0.015869141,-1.954198473,0.366412214,2.41221374,-27310,297,195,,0.109375,0.521180409,-0.426937821,FALSE,,FALSE,,-27244,,34
700.888,0.18506413,0.004394531,1.003173828,-0.007080078,-1.893129771,0.488549618,2.259541985,-27250,257,86,,0.065429688,0.557267959,-0.188310506,FALSE,,FALSE,,-27210,,34
700.893,0.190065634,-0.001708984,1.003173828,-0.010498047,-1.923664122,0.305343511,2.442748092,-27204,193,-55,,0.109375,0.447388523,0.12041836,FALSE,,FALSE,,-27244,,34
700.898,0.195066989,-0.003662109,1.003173828,-0.010498047,-1.740458015,0.427480916,2.442748092,-27179,95,-210,,0.087402344,0.429233886,0.459803628,FALSE,,FALSE,,-27227,,34
700.903,0.200068827,-0.009765625,1.002685547,-0.020263672,-1.404580153,0.030534351,2.93129771,-27170,35,-190,,0.131347656,0.559622493,0.415968514,FALSE,,FALSE,,-27260,,34
700.908,0.205070979,-0.014404297,1.002929688,-0.027099609,-1.374045802,-0.030534351,3.419847328,-27174,-28,-229,,0.087402344,0.686547992,0.501404909,FALSE,,FALSE,,-27227,,34
700.913,0.210072687,-0.025146484,1.006347656,-0.034179688,-1.709923664,-0.610687023,4.091603053,-27184,-33,-244,,0.109375,0.624542101,0.534219633,FALSE,,FALSE,,-27244,,34
700.918,0.215074672,-0.017822266,1.014160156,-0.034179688,-1.832061069,-0.79389313,4.244274809,-27194,-44,-286,,0.087402344,0.44634592,0.626208751,FALSE,,FALSE,,-27227,,34
700.923,0.220077343,-0.000976563,1.001953125,-0.031738281,-1.801526718,-0.335877863,4,-27208,-64,-250,,0.131347656,0.38445999,0.547326992,FALSE,,FALSE,,-27260,,34
700.928,0.225078625,0.0078125,1.00390625,-0.026367188,-2.106870229,-0.427480916,4.335877863,-27221,-60,-192,,0.131347656,0.578655285,0.42034713,FALSE,,FALSE,,-27260,,34
700.933,0.230080832,0.001953125,1.010498047,-0.020507813,-2.106870229,-0.610687023,4.488549618,-27229,-32,-148,,0.131347656,0.833231308,0.324017579,FALSE,,FALSE,,-27260,,34
700.938,0.235082188,0.008056641,1.005371094,-0.016845703,-1.984732824,-0.122137405,3.877862595,-27231,-6,-216,,0.153320313,1.017824654,0.472865216,FALSE,,FALSE,,-27277,,34
700.943,0.240084562,0.017333984,1.002441406,-0.014404297,-2.045801527,-0.122137405,3.969465649,-27236,-20,-283,,0.153320313,1.230962457,0.619541,FALSE,,FALSE,,-27277,,34
700.948,0.245085622,0.004638672,1.002929688,-0.016601563,-1.832061069,-0.061068702,4.213740458,-27240,-19,-285,,0.153320313,1.357028216,0.623919382,FALSE,,FALSE,,-27277,,34
700.953,0.250087811,-0.001220703,1.006103516,-0.015136719,-1.984732824,0.152671756,4.030534351,-27244,-25,-319,,0.197265625,1.505379865,0.69827675,FALSE,,FALSE,,-27310,,34
700.958,0.255089445,-0.001953125,1.003417969,-0.019775391,-1.801526718,0.122137405,4,-27251,-36,-332,,0.197265625,1.832620957,0.726733169,FALSE,,FALSE,,-27310,,34
700.963,0.260091819,0.006591797,1.004150391,-0.020996094,-1.648854962,-0.183206107,4.183206107,-27264,-58,-305,,0.197265625,2.071790703,0.667631375,FALSE,,FALSE,,-27310,,34
700.968,0.265093545,0.008789063,1.003662109,-0.023193359,-1.770992366,-0.030534351,4.122137405,-27287,-109,-292,,0.219238281,2.147005445,0.639140404,FALSE,,FALSE,,-27327,,34
700.973,0.270096031,0.000732422,1.005615234,-0.027832031,-1.984732824,-0.335877863,4.396946565,-27313,-114,-261,,0.219238281,2.19928211,0.571286457,FALSE,,FALSE,,-27327,,34
700.978,0.275097628,0.000976563,1.007080078,-0.026367188,-2.045801527,-0.335877863,4,-27338,-105,-178,,0.241210938,2.232647838,0.389591854,FALSE,,FALSE,,-27344,,34
700.983,0.28009915,0.010986328,1.0078125,-0.024169922,-1.801526718,-0.396946565,3.969465649,-27362,-106,-96,,0.241210938,2.251204623,0.210116955,FALSE,,FALSE,,-27344,,34
700.988,0.285100247,0.015869141,1.009765625,-0.020751953,-1.984732824,-0.610687023,4.122137405,-27377,-63,-13,,0.28515625,2.347029917,0.028450236,FALSE,,FALSE,,-27377,,34
700.993,0.290102732,0.020751953,1.006591797,-0.022216797,-2.015267176,-0.122137405,3.480916031,-27383,-28,8,,0.28515625,2.572970488,-0.017507837,FALSE,,FALSE,,-27377,,34
700.998,0.295104162,0.023925781,1.008056641,-0.022949219,-1.832061069,0.122137405,3.175572519,-27386,-14,10,,0.28515625,2.687696148,-0.021884797,FALSE,,FALSE,,-27377,,34
701.003,0.300105925,0.027832031,1.008300781,-0.022949219,-2.015267176,0.061068702,2.93129771,-27392,-34,-73,,0.307128906,2.633620667,0.159750265,FALSE,,FALSE,,-27394,,34
701.008,0.305107448,0.009765625,1.005371094,-0.024658203,-2.045801527,0.122137405,2.839694656,-27406,-58,-48,,0.307128906,2.563885363,0.10504127,FALSE,,FALSE,,-27394,,34
701.013,0.310110248,-0.002441406,1.007324219,-0.024414063,-2.13740458,-0.27480916,3.328244275,-27414,-18,45,,0.307128906,2.401451708,-0.098476191,FALSE,,FALSE,,-27394,,34
701.018,0.315111308,-0.002197266,1.006835938,-0.028076172,-2.076335878,-0.27480916,2.809160305,-27416,-2,-3,,0.329101563,2.192614681,0.006564719,FALSE,,FALSE,,-27411,,34
701.023,0.320112997,0.01171875,1.006591797,-0.028808594,-2.198473282,-0.244274809,2.65648855,-27415,1,-38,,0.307128906,1.970793381,0.083157672,FALSE,,FALSE,,-27394,,34
701.028,0.325114464,0.025146484,1.005371094,-0.026123047,-2.198473282,-0.061068702,2.381679389,-27413,7,-13,,0.307128906,1.581950316,0.028448677,FALSE,,FALSE,,-27394,,34
701.033,0.330115912,0.029541016,1.005371094,-0.023681641,-2.198473282,-0.091603053,2.13740458,-27416,-19,-63,,0.351074219,1.29373865,0.13785149,FALSE,,FALSE,,-27427,,34
701.038,0.335117694,0.014892578,1.001953125,-0.025878906,-2.442748092,-0.244274809,2.351145038,-27417,4,-32,,0.329101563,1.269734082,0.070023665,FALSE,,FALSE,,-27411,,34
701.043,0.340119439,0.011962891,1.00390625,-0.025634766,-2.41221374,-0.305343511,1.984732824,-27416,0,-9,,0.329101563,1.152336581,0.019694156,FALSE,,FALSE,,-27411,,34
701.048,0.345121332,0.024414063,1.007324219,-0.025146484,-2.442748092,-0.183206107,1.526717557,-27417,-14,-76,,0.329101563,0.896215348,0.166306205,FALSE,,FALSE,,-27411,,34
701.053,0.350123576,0.012451172,1.0078125,-0.030273438,-2.442748092,-0.091603053,1.58778626,-27421,-11,-78,,0.329101563,0.65995552,0.170682684,FALSE,,FALSE,,-27411,,34
701.058,0.355125099,0.010986328,1.011474609,-0.025634766,-2.473282443,-0.213740458,1.221374046,-27419,15,-25,,0.329101563,0.455413403,0.054705988,FALSE,,FALSE,,-27411,,34
701.063,0.360126899,0.024902344,0.999755859,-0.02734375,-2.687022901,-0.091603053,1.06870229,-27417,12,-17,,0.351074219,0.375902045,0.037198021,FALSE,,FALSE,,-27427,,34
701.068,0.36512857,0.017333984,1.004638672,-0.029541016,-2.717557252,-0.122137405,0.824427481,-27418,4,-1,,0.351074219,0.471223755,0.002188119,FALSE,,FALSE,,-27427,,34
701.073,0.370130315,0.014404297,1.008056641,-0.02734375,-2.748091603,-0.396946565,0.79389313,-27419,-4,1,,0.351074219,0.582760422,-0.002188119,FALSE,,FALSE,,-27427,,34
701.078,0.375132189,0.017089844,1.005126953,-0.02734375,-2.93129771,-0.335877863,0.610687023,-27420,-7,-60,,0.351074219,0.607479473,0.131287133,FALSE,,FALSE,,-27427,,34
701.083,0.380134545,0.012451172,1.005615234,-0.028320313,-3.053435115,-0.396946565,0.671755725,-27422,-7,-90,,0.351074219,0.574532145,0.1969307,FALSE,,FALSE,,-27427,,34
701.088,0.385135568,0.018066406,1.001953125,-0.026611328,-3.022900763,-0.396946565,0.396946565,-27422,5,-64,,0.351074219,0.507247169,0.140039609,FALSE,,FALSE,,-27427,,34
701.093,0.39013746,0.018066406,1.006591797,-0.021728516,-3.114503817,-0.305343511,0.27480916,-27421,0,-90,,0.351074219,0.423344925,0.1969307,FALSE,,FALSE,,-27427,,34
701.098,0.395139113,0.010742188,1.007080078,-0.025146484,-3.114503817,-0.183206107,0.427480916,-27424,-12,-119,,0.329101563,0.24726835,0.260400505,FALSE,,FALSE,,-27411,,34
701.103,0.400141487,0.009033203,1.006835938,-0.023925781,-3.083969466,-0.244274809,0.152671756,-27425,0,-89,,0.351074219,0.026220468,0.194742581,FALSE,,FALSE,,-27427,,34
701.108,0.405143139,0.014404297,1.004882813,-0.023681641,-3.145038168,-0.396946565,0.030534351,-27424,-3,-95,,0.351074219,-0.029398334,0.207871294,FALSE,,FALSE,,-27427,,34
701.113,0.410144865,-0.000488281,1.004882813,-0.022705078,-3.145038168,-0.488549618,0.27480916,-27422,5,-57,,0.329101563,-0.062707869,0.124729653,FALSE,,FALSE,,-27411,,34
701.118,0.415146721,0.012939453,1.011962891,-0.022216797,-3.145038168,-0.549618321,-0.305343511,-27423,-3,-77,,0.329101563,-0.255547405,0.168494444,FALSE,,FALSE,,-27411,,34
701.123,0.420149355,0.015869141,0.996826172,-0.026367188,-3.328244275,-0.519083969,0.335877863,-27425,-7,-110,,0.329101563,-0.446953308,0.240706349,FALSE,,FALSE,,-27411,,34
701.128,0.425151433,0.010253906,0.998535156,-0.022216797,-3.145038168,-0.427480916,0.061068702,-27423,12,-44,,0.329101563,-0.533806471,0.096282539,FALSE,,FALSE,,-27411,,34
701.133,0.430153604,0.013916016,1.006103516,-0.020019531,-3.419847328,-0.396946565,0.061068702,-27421,0,-20,,0.329101563,-0.546627359,0.043764791,FALSE,,FALSE,,-27411,,34
701.138,0.435155515,0.009521484,1.007324219,-0.020019531,-3.267175573,-0.244274809,0.030534351,-27422,-2,4,,0.329101563,-0.510937587,-0.008752958,FALSE,,FALSE,,-27411,,34
701.143,0.440158223,0.002685547,1.000976563,-0.020263672,-3.083969466,-0.27480916,0.091603053,-27422,-9,7,,0.329101563,-0.447002512,-0.015317677,FALSE,,FALSE,,-27411,,34
701.148,0.445160856,0.006347656,1.004638672,-0.014892578,-3.20610687,-0.335877863,0.061068702,-27422,-3,2,,0.329101563,-0.370088393,-0.004376479,FALSE,,FALSE,,-27411,,34
701.153,0.450161305,0.00390625,1.005371094,-0.015869141,-2.992366412,-0.305343511,0.091603053,-27421,1,1,,0.307128906,-0.379285901,-0.00218836,FALSE,,FALSE,,-27394,,34
701.158,0.455162531,0.003662109,1.005615234,-0.015625,-3.083969466,-0.27480916,0,-27420,8,18,,0.307128906,-0.531229342,-0.039390476,FALSE,,FALSE,,-27394,,34
701.163,0.460164924,0.002685547,1.002929688,-0.014892578,-2.900763359,-0.244274809,0.091603053,-27420,0,47,,0.307128906,-0.674259987,-0.102852911,FALSE,,FALSE,,-27394,,34
701.168,0.465166372,-0.000244141,1.000244141,-0.017089844,-2.870229008,-0.27480916,0.305343511,-27417,16,102,,0.28515625,-0.800084249,-0.223224927,FALSE,,FALSE,,-27377,,34
701.173,0.470168673,0.002441406,1.011962891,-0.014892578,-2.778625954,-0.458015267,0.183206107,-27415,9,136,,0.329101563,-0.816508296,-0.297600577,FALSE,,FALSE,,-27411,,34
701.178,0.47517064,0.002685547,0.997802734,-0.020751953,-2.778625954,-0.366412214,0.488549618,-27412,19,175,,0.307128906,-0.58493499,-0.382962965,FALSE,,FALSE,,-27394,,34
701.183,0.480172532,0.000732422,1.010009766,-0.017089844,-2.778625954,-0.396946565,0.244274809,-27409,9,205,,0.307128906,-0.389425241,-0.448613759,FALSE,,FALSE,,-27394,,34
701.188,0.485173925,0.009521484,1.014404297,-0.021484375,-2.748091603,-0.152671756,0.366412214,-27409,-7,147,,0.307128906,-0.321007862,-0.32168889,FALSE,,FALSE,,-27394,,34
701.193,0.490176503,0.000488281,0.997070313,-0.028808594,-2.992366412,-0.305343511,0.824427481,-27411,0,161,,0.329101563,-0.163083621,-0.352306565,FALSE,,FALSE,,-27411,,34
701.198,0.495177674,-0.004882813,1.020263672,-0.022949219,-2.687022901,-0.183206107,0.366412214,-27407,5,204,,0.307128906,0.039559384,-0.446425399,FALSE,,FALSE,,-27394,,34
701.203,0.50017953,0.014892578,0.993164063,-0.025146484,-2.992366412,-0.366412214,0.763358779,-27406,1,194,,0.307128906,0.078089867,-0.424541801,FALSE,,FALSE,,-27394,,34
701.208,0.505181127,0.007324219,1.010009766,-0.022705078,-3.083969466,-0.213740458,0.854961832,-27409,-16,137,,0.307128906,0.008271244,-0.299805292,FALSE,,FALSE,,-27394,,34
701.213,0.510182834,-0.002441406,0.996582031,-0.027832031,-2.870229008,-0.396946565,0.824427481,-27409,5,167,,0.28515625,-0.125428472,-0.365476106,FALSE,,FALSE,,-27377,,34
701.218,0.515183857,-0.004394531,1.022705078,-0.013916016,-3.022900763,-0.244274809,0.305343511,-27405,8,191,,0.307128906,-0.289357865,-0.417976721,FALSE,,FALSE,,-27394,,34
701.223,0.520186268,0.011962891,0.984619141,-0.023193359,-2.992366412,-0.27480916,0.916030534,-27405,-3,192,,0.307128906,-0.282992136,-0.420165081,FALSE,,FALSE,,-27394,,34
701.228,0.525187939,-0.000732422,1.001464844,-0.024169922,-2.992366412,-0.183206107,0.79389313,-27404,6,251,,0.307128906,-0.167918751,-0.549278309,FALSE,,FALSE,,-27394,,34
701.233,0.530189572,0.001220703,1.009277344,-0.019042969,-2.961832061,-0.488549618,0.671755725,-27402,13,265,,0.307128906,-0.080626763,-0.579915346,FALSE,,FALSE,,-27394,,34
701.238,0.53519091,0.012939453,1.004394531,-0.016113281,-3.053435115,-0.27480916,0.824427481,-27402,0,227,,0.307128906,-0.018164886,-0.496757674,FALSE,,FALSE,,-27394,,34
701.243,0.540193266,-0.000244141,1.007568359,-0.020751953,-2.778625954,-0.244274809,0.824427481,-27402,4,258,,0.307128906,0.023354383,-0.564596828,FALSE,,FALSE,,-27394,,34
701.248,0.545195214,0.003417969,0.998779297,-0.015869141,-2.809160305,-0.183206107,0.824427481,-27401,0,262,,0.307128906,0.048106692,-0.573350267,FALSE,,FALSE,,-27394,,34
701.253,0.550197181,0.001708984,1.010986328,-0.010253906,-2.870229008,-0.27480916,1.038167939,-27400,1,262,,0.28515625,-0.028139931,-0.573381676,FALSE,,FALSE,,-27377,,34
701.258,0.555199278,0.001220703,1.004394531,-0.015136719,-2.717557252,-0.183206107,0.977099237,-27402,0,266,,0.307128906,-0.16303722,-0.582103706,FALSE,,FALSE,,-27394,,34
701.263,0.560200985,0.00390625,1.004882813,-0.016113281,-2.65648855,-0.244274809,1.038167939,-27401,5,266,,0.307128906,-0.148199482,-0.582103706,FALSE,,FALSE,,-27394,,34
701.268,0.565202656,0.006103516,1.004638672,-0.017578125,-2.564885496,-0.488549618,1.038167939,-27400,5,292,,0.307128906,-0.03852092,-0.639001061,FALSE,,FALSE,,-27394,,34
701.273,0.570204419,0.008789063,1.008300781,-0.014404297,-2.809160305,-0.122137405,0.977099237,-27400,-2,285,,0.307128906,0.034916113,-0.623682542,FALSE,,FALSE,,-27394,,34
701.278,0.575206016,0.013671875,1.001708984,-0.020507813,-2.717557252,-0.152671756,0.977099237,-27400,-4,266,,0.307128906,0.079210134,-0.582103706,FALSE,,FALSE,,-27394,,34
701.283,0.580207872,0.005859375,1.010253906,-0.018554688,-2.625954198,-0.122137405,0.854961832,-27400,-2,269,,0.329101563,0.189511927,-0.588636435,FALSE,,FALSE,,-27411,,34
701.288,0.585208839,0.002929688,1.0078125,-0.017822266,-2.717557252,-0.122137405,0.732824427,-27399,2,267,,0.28515625,0.245030002,-0.584324074,FALSE,,FALSE,,-27377,,34
701.293,0.590211176,0.004638672,1.008056641,-0.022705078,-2.625954198,-0.366412214,1.007633588,-27399,-3,270,,0.28515625,-0.003818437,-0.590889513,FALSE,,FALSE,,-27377,,34
701.298,0.595212439,0.006347656,1.006347656,-0.020263672,-2.65648855,-0.213740458,0.763358779,-27401,-8,231,,0.28515625,-0.339624972,-0.505538806,FALSE,,FALSE,,-27377,,34
701.303,0.600214851,0.004638672,1.000732422,-0.020751953,-2.839694656,-0.335877863,1.007633588,-27397,24,296,,0.307128906,-0.439454783,-0.6477545,FALSE,,FALSE,,-27394,,34
701.308,0.605216058,0.010986328,1.005126953,-0.014892578,-2.809160305,-0.427480916,0.977099237,-27391,32,357,,0.307128906,-0.291663906,-0.781244448,FALSE,,FALSE,,-27394,,34
701.313,0.610218359,0.013671875,1.002685547,-0.019287109,-2.595419847,-0.122137405,0.702290076,-27386,27,313,,0.307128906,-0.085190651,-0.684956617,FALSE,,FALSE,,-27394,,34
701.318,0.615219807,0.010498047,1.012939453,-0.020751953,-2.839694656,-0.244274809,0.702290076,-27379,28,258,,0.307128906,0.054074949,-0.564596828,FALSE,,FALSE,,-27394,,34
701.323,0.620222459,0.012207031,0.997314453,-0.024169922,-2.717557252,-0.183206107,0.458015267,-27375,19,196,,0.307128906,0.139049127,-0.42891852,FALSE,,FALSE,,-27394,,34
701.328,0.625223593,0.005615234,1,-0.022705078,-2.748091603,-0.366412214,0.641221374,-27372,12,167,,0.28515625,0.094120172,-0.365476106,FALSE,,FALSE,,-27377,,34
701.333,0.630226356,0.009765625,1.015625,-0.021484375,-2.900763359,-0.335877863,0.549618321,-27368,10,124,,0.307128906,-0.030513059,-0.271356615,FALSE,,FALSE,,-27394,,34
701.338,0.635227379,0.008789063,1.005371094,-0.023193359,-2.839694656,-0.244274809,0.488549618,-27369,3,97,,0.307128906,-0.019738577,-0.2122709,FALSE,,FALSE,,-27394,,34
701.343,0.640229605,0.008300781,1.007324219,-0.023193359,-2.992366412,-0.396946565,0.519083969,-27369,0,125,,0.307128906,0.0770143,-0.273544975,FALSE,,FALSE,,-27394,,34
701.348,0.645230553,0.010742188,1.011474609,-0.018798828,-2.992366412,-0.305343511,0.213740458,-27367,2,125,,0.28515625,0.044623104,-0.27355996,FALSE,,FALSE,,-27377,,34
701.353,0.650232817,0.016113281,0.996582031,-0.023193359,-2.992366412,-0.427480916,0.396946565,-27367,-4,51,,0.28515625,-0.156249724,-0.111612464,FALSE,,FALSE,,-27377,,34
701.358,0.655234506,0.00390625,1.014160156,-0.018066406,-2.93129771,-0.427480916,0.519083969,-27369,-3,30,,0.28515625,-0.360784717,-0.06565439,FALSE,,FALSE,,-27377,,34
701.363,0.660236547,0.003173828,1.001953125,-0.020751953,-2.93129771,-0.366412214,0.244274809,-27369,7,48,,0.28515625,-0.462980464,-0.105047025,FALSE,,FALSE,,-27377,,34
701.368,0.665238162,0.005371094,1.006835938,-0.016601563,-2.992366412,-0.305343511,0.183206107,-27369,5,58,,0.28515625,-0.49133104,-0.126931821,FALSE,,FALSE,,-27377,,34
701.373,0.670240499,0.009033203,1.007080078,-0.019287109,-2.839694656,-0.366412214,0.152671756,-27368,-4,70,,0.28515625,-0.470043402,-0.153193577,FALSE,,FALSE,,-27377,,34
701.378,0.675241929,0.003417969,1.009521484,-0.020263672,-2.778625954,-0.335877863,0.27480916,-27368,4,75,,0.28515625,-0.418630328,-0.164135976,FALSE,,FALSE,,-27377,,34
701.383,0.680244174,-0.000976563,1.002441406,-0.021728516,-2.870229008,-0.335877863,0.244274809,-27368,0,72,,0.28515625,-0.352026451,-0.157570537,FALSE,,FALSE,,-27377,,34
701.388,0.685245771,0.003173828,1.007324219,-0.022460938,-2.93129771,-0.458015267,0.27480916,-27368,-5,73,,0.263183594,-0.369287426,-0.15976774,FALSE,,FALSE,,-27361,,34
701.393,0.690248015,0.003173828,1.002197266,-0.020019531,-2.870229008,-0.305343511,0.366412214,-27368,-3,65,,0.28515625,-0.438948619,-0.142251179,FALSE,,FALSE,,-27377,,34
701.398,0.695249908,0.004638672,1.003173828,-0.017578125,-2.93129771,-0.305343511,0.335877863,-27370,-9,55,,0.28515625,-0.360106692,-0.120366382,FALSE,,FALSE,,-27377,,34
701.403,0.700251579,0.005126953,1.006103516,-0.017822266,-2.870229008,-0.27480916,0.305343511,-27368,1,85,,0.28515625,-0.192355706,-0.186020773,FALSE,,FALSE,,-27377,,34
701.408,0.705252935,0.010986328,1.008300781,-0.015625,-2.992366412,-0.27480916,-0.061068702,-27367,-5,65,,0.28515625,-0.069315753,-0.142251179,FALSE,,FALSE,,-27377,,34
701.413,0.710254661,0.005859375,1.004394531,-0.019287109,-2.870229008,-0.152671756,0.366412214,-27371,-11,30,,0.28515625,0.015164484,-0.06565439,FALSE,,FALSE,,-27377,,34
