state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
281556,6054,-5350,64,149,-126,-56,-5254,-5,-70,29,0,20268,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,1984,0
281561,6122,-5290,50,154,-130,-57,-5253,-1,-48,28,0,20268,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281559,0
281566,6168,-5236,66,150,-122,-48,-5252,0,-16,28,0,20268,79,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281564,0
281571,6198,-5230,96,135,-128,-36,-5251,7,-1,28,0,20268,79,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281569,0
281576,6214,-5254,76,115,-124,-23,-5252,-1,-3,30,0,20268,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281574,0
281581,6192,-5220,74,112,-138,-13,-5252,-6,-1,31,0,20268,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281579,0
281586,6228,-5162,98,108,-139,-9,-5252,-1,0,33,0,20267,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281584,0
281591,6232,-5132,112,89,-141,-7,-5251,-2,-1,32,0,20267,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281589,0
281596,6140,-5086,130,55,-127,-8,-5251,3,-1,34,0,20266,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281594,0
281601,6128,-5118,134,44,-117,-11,-5252,2,-4,34,0,20266,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281599,0
281606,6120,-5104,188,42,-111,-12,-5252,-3,1,32,0,20267,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281604,0
281611,6076,-5114,166,27,-110,-13,-5251,5,1,32,0,20267,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281609,0
281616,6092,-5110,194,15,-106,-10,-5252,1,3,35,0,20268,72,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281614,0
281621,6138,-5086,210,3,-95,-10,-5251,0,1,35,0,20268,72,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281619,0
281626,6146,-5094,208,-10,-95,-7,-5253,-2,-2,34,0,20268,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281624,0
281631,6142,-5122,264,-24,-101,-6,-5252,0,2,33,0,20268,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281629,0
281636,6154,-5188,232,-38,-95,-12,-5252,0,-1,34,0,20268,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281634,0
281641,6110,-5156,224,-47,-97,-18,-5251,-6,2,34,0,20268,65,29,144,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,281639,0
281646,6170,-5148,208,-48,-90,-24,-5251,0,1,37,0,20267,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281644,0
281651,6206,-5116,184,-62,-76,-24,-5253,-10,-7,33,0,20267,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281649,0
281656,6222,-5312,180,-73,-56,-26,-5252,-2,-5,32,0,20269,74,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281654,0
281661,6258,-5326,170,-62,-58,-23,-5252,-5,-2,33,0,20269,74,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281659,0
281666,6202,-5376,214,-63,-66,-25,-5251,0,2,35,0,20269,75,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281664,0
281671,6254,-5312,238,-63,-72,-19,-5252,1,1,35,0,20269,75,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281669,0
281676,6416,-5250,182,-60,-52,-4,-5251,2,2,32,0,20267,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281674,0
281681,6430,-5264,198,-68,-42,6,-5251,1,4,34,0,20267,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281679,0
281686,6450,-5306,230,-90,-28,13,-5252,2,1,35,0,20261,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281684,0
281691,6406,-5352,256,-80,-30,26,-5251,1,1,33,0,20261,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281689,0
281696,6388,-5300,278,-85,-37,38,-5252,-1,0,33,0,20258,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281694,0
281701,6364,-5296,302,-98,-39,42,-5251,0,-3,33,0,20258,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281699,0
281706,6390,-5298,278,-107,-23,42,-5251,7,5,33,0,20259,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281704,0
281711,6382,-5304,254,-110,-9,41,-5252,-1,-1,34,0,20259,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281709,0
281716,6266,-5370,278,-109,5,27,-5251,0,3,32,0,20262,76,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281714,0
281721,6272,-5368,264,-108,3,32,-5252,-1,0,33,0,20262,76,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281719,0
281726,6244,-5388,276,-107,8,28,-5252,-7,-1,36,0,20261,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281724,0
281731,6258,-5376,252,-100,14,27,-5251,0,2,32,0,20261,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281729,0
281736,6242,-5412,250,-96,28,24,-5252,2,-2,34,0,20259,53,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281734,0
281741,6248,-5428,250,-91,28,26,-5252,-1,0,34,0,20259,53,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281739,0
281746,6266,-5426,266,-91,34,31,-5250,10,4,31,0,20259,59,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281744,0
281751,6252,-5422,244,-87,37,23,-5253,0,-2,33,0,20259,59,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281749,0
281756,6260,-5414,258,-77,36,32,-5250,6,0,32,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281754,0
281761,6246,-5432,270,-78,44,31,-5251,4,1,33,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281759,0
281766,6232,-5408,256,-72,45,35,-5251,7,-3,34,0,20259,82,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281764,0
281771,6270,-5422,270,-79,48,37,-5251,0,3,35,0,20259,82,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281769,0
281776,6266,-5368,266,-76,49,39,-5251,0,1,34,0,20256,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281774,0
281781,6264,-5398,252,-77,54,39,-5252,0,-2,32,0,20256,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281779,0
281786,6246,-5390,258,-78,58,41,-5252,1,-3,34,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281784,0
281791,6244,-5396,228,-77,52,42,-5252,-1,-1,34,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281789,0
281796,6220,-5392,230,-79,56,41,-5252,-3,-2,32,0,20256,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281794,0
281801,6238,-5382,216,-83,56,42,-5251,0,1,33,0,20256,65,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281799,0
281806,6216,-5368,232,-77,63,39,-5251,0,-2,35,0,20259,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281804,0
281811,6210,-5372,218,-81,60,37,-5252,0,-2,33,0,20259,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281809,0
281816,6196,-5380,216,-86,66,36,-5252,0,0,33,0,20262,70,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281814,0
281821,6186,-5396,208,-88,67,31,-5253,-3,-4,34,0,20262,70,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281819,0
281826,6202,-5402,210,-90,71,31,-5252,-1,0,35,0,20262,61,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281824,0
281831,6174,-5386,216,-93,79,28,-5251,1,4,32,0,20262,61,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281829,0
281836,6166,-5368,192,-93,76,22,-5252,-5,-2,32,0,20259,62,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281834,0
281841,6176,-5376,194,-94,77,24,-5252,-1,0,33,0,20259,62,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281839,0
281846,6156,-5404,174,-92,84,19,-5252,-2,0,34,0,20260,63,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281844,0
281851,6174,-5432,180,-94,78,18,-5252,3,3,34,0,20260,63,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281849,0
281856,6118,-5418,192,-92,82,16,-5251,4,0,35,0,20261,67,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281854,0
281861,6114,-5448,160,-89,85,18,-5252,-6,1,35,0,20261,67,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281859,0
281866,6112,-5442,144,-88,89,14,-5252,0,-1,33,0,20265,75,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281864,0
281871,6086,-5444,154,-95,83,8,-5252,-4,-2,33,0,20265,75,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281869,0
281876,6060,-5486,150,-90,81,15,-5251,5,2,35,0,20264,72,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281874,0
281881,6062,-5466,138,-92,75,19,-5252,3,-4,33,0,20264,72,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281879,0
281886,6008,-5456,132,-93,75,16,-5252,0,0,33,0,20260,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281884,0
281891,5996,-5444,152,-91,72,12,-5252,2,3,33,0,20260,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281889,0
281896,5998,-5458,156,-88,67,16,-5251,0,1,33,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281894,0
281901,5998,-5494,156,-88,67,19,-5252,-2,-1,33,0,20257,73,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281899,0
281906,5978,-5476,162,-83,61,16,-5251,1,0,34,0,20257,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281904,0
281911,5980,-5492,144,-79,56,17,-5252,-8,-2,33,0,20257,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281909,0
281916,5986,-5530,136,-74,54,18,-5252,-2,-1,32,0,20258,59,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281914,0
281921,6020,-5506,158,-70,41,13,-5252,2,-4,33,0,20258,59,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281919,0
281926,6004,-5536,160,-66,43,16,-5252,0,-2,34,0,20259,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281924,0
281931,6022,-5550,140,-63,38,14,-5253,-1,-2,33,0,20259,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281929,0
281936,6008,-5526,152,-60,38,20,-5253,-3,-3,33,0,20257,63,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281934,0
281941,6026,-5538,146,-54,34,22,-5253,-8,-2,35,0,20257,63,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281939,0
281946,5990,-5556,154,-54,26,19,-5252,2,-3,33,0,20258,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281944,0
281951,6010,-5548,152,-42,29,23,-5252,2,0,34,0,20258,64,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281949,0
281956,5988,-5526,158,-41,6,29,-5252,0,-1,35,0,20259,61,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281954,0
281961,5998,-5528,182,-36,12,31,-5251,2,5,34,0,20259,61,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281959,0
281966,6024,-5530,178,-26,13,32,-5252,-4,0,37,0,20263,69,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281964,0
281971,5980,-5534,166,-32,5,33,-5252,-4,-1,35,0,20263,69,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281969,0
281976,6002,-5508,166,-25,3,37,-5252,-1,-3,32,0,20263,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281974,0
281981,6002,-5562,188,-21,-3,39,-5252,0,-1,35,0,20263,71,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281979,0
281986,6006,-5548,156,-17,0,44,-5252,0,-2,35,0,20260,77,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281984,0
281991,6024,-5534,160,-10,-1,45,-5252,0,2,32,0,20260,77,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281989,0
281996,6030,-5554,154,-8,-10,42,-5252,-3,0,35,0,20258,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281994,0
282001,6040,-5534,158,-11,-10,45,-5252,-1,-1,34,0,20258,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,281999,0
282006,6038,-5524,166,-5,-12,47,-5251,1,3,35,0,20261,80,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,282004,0
