state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
2524783,8128,-1992,404,17,-256,-26,6946,92,59,-166,0,19962,62,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1674,0
2524788,7992,-1900,330,-31,-245,-20,6967,95,73,-182,0,19962,62,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524788,0
2524793,8000,-1790,302,-51,-232,-43,6986,86,58,-174,0,19961,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524793,0
2524798,8050,-1744,218,-17,-230,-70,7013,118,49,-213,0,19961,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524798,0
2524803,7928,-1864,254,-16,-216,-48,7036,100,25,-207,0,19960,45,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524803,0
2524808,7940,-1726,210,-86,-195,-86,7056,91,12,-176,0,19960,45,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524808,0
2524813,7880,-1760,258,-52,-183,-100,7080,103,0,-202,0,19958,43,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524812,0
2524818,7768,-1780,300,-71,-187,-97,7104,97,2,-204,0,19958,43,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524817,0
2524823,7804,-1644,312,-75,-203,-151,7131,121,5,-218,0,19960,45,33,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2524822,0
2524828,7742,-1858,340,-50,-180,-184,7164,149,32,-271,0,19960,45,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524827,0
2524833,7734,-1722,392,-84,-194,-212,7197,146,39,-287,0,19958,51,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524832,0
2524838,7820,-1856,306,-91,-165,-201,7229,144,38,-300,0,19958,51,33,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2524837,0
2524843,7604,-1748,410,-154,-167,-232,7259,134,17,-272,0,19957,51,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524842,0
2524848,7812,-2036,296,-130,-144,-251,7293,151,5,-285,0,19957,51,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524847,0
2524853,7680,-1932,340,-161,-185,-268,7323,135,-18,-260,0,19958,41,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524852,0
2524858,7850,-2138,232,-164,-167,-259,7351,118,-20,-241,0,19958,41,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524857,0
2524863,7554,-2158,240,-205,-160,-229,7370,78,-33,-172,0,19960,39,34,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2524862,0
2524868,7808,-1998,90,-136,-226,-287,7387,71,-50,-135,0,19960,39,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2524867,0
2524873,7744,-2062,150,-126,-226,-271,7408,94,-40,-164,0,19960,42,33,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2524872,0
