state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
4405545,-932,-260,-8094,-4,13,7,425727,2,-4,-2,0,174,-48,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,1590,0
4405550,-888,-274,-8112,-3,18,6,425727,-4,-5,-2,0,174,-48,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405550,0
4405555,-892,-232,-8094,-2,18,9,425728,0,0,-3,0,176,-34,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405555,0
4405560,-898,-230,-8074,-1,16,12,425727,4,-2,-5,0,176,-34,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405559,0
4405565,-904,-248,-8062,-2,20,8,425728,7,1,-3,0,179,-23,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405564,0
4405570,-894,-254,-8044,0,18,13,425727,0,-2,-4,0,179,-23,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405569,0
4405575,-890,-238,-8074,-5,15,9,425728,-1,6,-4,0,178,-27,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405573,0
4405580,-902,-228,-8068,-3,18,10,425728,-3,0,1,0,178,-27,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405577,0
4405585,-924,-224,-8082,-4,11,7,425728,-5,-2,1,0,175,-42,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405582,0
4405590,-898,-238,-8096,0,16,9,425728,-8,-2,-3,0,175,-42,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405587,0
4405595,-906,-240,-8098,-1,12,8,425727,-5,-4,-2,0,175,-38,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405592,0
4405600,-920,-236,-8116,-3,16,8,425727,-3,-3,0,0,175,-38,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405597,0
4405605,-896,-248,-8114,3,15,6,425728,0,-3,-2,0,175,-33,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405602,0
4405610,-924,-252,-8124,4,11,11,425727,2,-1,-5,0,175,-33,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405607,0
4405615,-908,-232,-8130,-4,15,14,425728,-3,3,-1,0,175,-40,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405612,0
4405620,-890,-250,-8118,-6,15,5,425727,-7,0,-3,0,175,-40,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405617,0
4405625,-892,-242,-8090,-3,9,11,425729,1,3,-3,0,174,-38,33,66,0,6,0,0,0,0,0,0,-32291,0,0,0,0,0,4405622,0
4405630,-890,-248,-8082,-2,13,8,425729,0,-3,-4,0,174,-38,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405627,0
4405635,-900,-238,-8098,-1,21,10,425728,3,-1,-3,0,173,-46,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405632,0
4405640,-894,-254,-8054,-3,16,12,425728,10,0,-3,0,173,-46,33,66,0,6,0,0,0,0,0,0,-32292,0,0,0,0,0,4405637,0
