state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
365933,7848,-2152,236,-74,29,28,5961,3,0,2,0,175,-29,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,1790,0
365938,7862,-2144,236,-77,27,34,5963,-3,0,1,0,175,-29,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,365938,0
365943,7856,-2162,232,-79,30,33,5962,0,-1,0,0,175,-22,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365943,0
365948,7836,-2172,234,-80,27,30,5963,-3,-5,3,0,175,-22,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365948,0
365953,7838,-2150,240,-82,25,32,5963,0,0,5,0,175,-44,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365953,0
365958,7848,-2156,270,-83,19,32,5964,0,0,4,0,175,-44,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365957,0
365963,7840,-2132,258,-85,23,26,5964,3,-2,3,0,172,-49,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365962,0
365968,7858,-2162,254,-87,25,25,5965,-3,0,1,0,172,-49,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365967,0
365973,7836,-2172,262,-88,20,28,5966,4,2,1,0,173,-48,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365972,0
365978,7844,-2152,248,-92,27,23,5966,0,-2,2,0,173,-48,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365977,0
365983,7884,-2168,238,-86,21,22,5966,-1,1,2,0,174,-38,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365982,0
365988,7878,-2180,230,-96,23,18,5968,3,0,1,0,174,-38,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365987,0
365993,7886,-2130,212,-93,22,5,5967,-1,-1,2,0,173,-31,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365992,0
365998,7858,-2142,232,-100,31,10,5968,4,2,2,0,173,-31,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,365997,0
366003,7858,-2146,192,-104,18,4,5968,0,3,1,0,173,-34,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366002,0
366008,7830,-2128,202,-110,26,-6,5969,2,5,2,0,173,-34,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366007,0
366013,7812,-2110,192,-117,25,-1,5970,7,8,5,0,173,-34,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366012,0
366018,7828,-2134,214,-115,32,-2,5971,0,3,0,0,173,-34,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366017,0
366023,7812,-2128,218,-119,26,-9,5971,0,3,0,0,174,-33,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366022,0
366028,7834,-2194,232,-120,36,-17,5971,1,0,2,0,174,-33,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366027,0
366033,7794,-2218,232,-113,45,-19,5971,0,0,4,0,175,-38,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366032,0
366038,7850,-2246,210,-102,53,-22,5973,1,-3,2,0,175,-38,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366037,0
366043,7842,-2226,202,-92,48,-26,5974,4,3,2,0,177,-48,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366042,0
366048,7914,-2128,258,-91,51,-13,5973,-1,3,2,0,177,-48,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366047,0
366053,7962,-2082,258,-97,55,-18,5974,4,-2,1,0,176,-55,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366052,0
366058,7956,-2104,272,-102,56,-15,5975,7,-4,4,0,176,-55,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366057,0
366063,8010,-2142,272,-100,65,-26,5975,0,2,5,0,173,-49,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366062,0
366068,8058,-2172,210,-102,80,-30,5976,2,1,0,0,173,-49,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366067,0
366073,7970,-2140,234,-112,82,-37,5977,2,0,1,0,171,-58,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366072,0
366078,8004,-2128,244,-114,84,-43,5977,-1,1,5,0,171,-58,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366077,0
366083,7970,-2156,220,-115,98,-43,5978,7,-3,3,0,171,-53,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366081,0
366088,7932,-2148,244,-120,99,-48,5977,4,1,2,0,171,-53,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366086,0
366093,7918,-2160,212,-122,95,-53,5977,1,-1,3,0,172,-56,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366091,0
366098,7880,-2178,218,-122,101,-51,5980,7,-3,3,0,172,-56,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366096,0
366103,7852,-2202,256,-118,99,-60,5980,8,10,2,0,173,-43,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366101,0
366108,7804,-2150,266,-119,99,-56,5983,6,4,2,0,173,-43,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366106,0
366113,7772,-2158,250,-123,105,-60,5982,1,-2,1,0,172,-34,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366111,0
366118,7784,-2186,246,-113,104,-60,5985,7,-1,1,0,172,-34,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366116,0
366123,7788,-2172,280,-108,94,-66,5987,11,0,0,0,171,-37,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366121,0
366128,7792,-2088,318,-89,89,-74,5990,12,6,2,0,171,-37,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366126,0
366133,7846,-2106,284,-87,85,-71,5993,12,10,2,0,172,-39,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366132,0
366138,7874,-2072,346,-76,72,-97,5998,24,12,2,0,172,-39,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,366137,0
366143,7882,-2014,344,-53,54,-135,6012,57,31,0,0,171,-46,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366142,0
366148,8108,-1984,302,164,18,-245,6037,118,73,2,0,171,-46,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366147,0
366153,7936,-1952,308,166,8,-270,6072,161,109,2,0,173,-66,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366152,0
366158,8138,-1798,214,211,-42,-347,6116,199,141,0,0,173,-66,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366157,0
366163,8044,-2036,74,181,5,-309,6159,184,128,2,0,171,-68,30,65,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,366162,0
366168,7906,-1970,114,103,-19,-339,6204,191,89,0,0,171,-68,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366167,0
366173,8032,-2030,90,141,-63,-349,6249,200,43,0,0,172,-54,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366172,0
366178,7754,-2020,212,132,-51,-343,6291,186,11,-2,0,172,-54,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366177,0
366183,7970,-2204,196,143,-80,-326,6333,168,-4,-2,0,173,-53,30,65,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,366182,0
366188,8030,-2166,236,156,-60,-324,6377,193,-5,-3,0,173,-53,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366187,0
366193,7720,-1922,396,100,-59,-328,6417,171,-16,-2,0,175,-37,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366192,0
366198,7886,-2288,246,28,-12,-242,6451,138,-28,-2,0,175,-37,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,366197,0
