state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
969030,-204,-52,8230,-6,8,11,6821,2,-2,-4,0,178,-46,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,3284,0
969035,-194,-38,8226,-6,7,7,6820,6,-1,-4,0,177,-45,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969035,0
969040,-208,-48,8222,-4,15,9,6821,5,2,-11,0,177,-45,33,144,0,6,0,0,0,0,0,0,-32293,0,0,0,0,0,969040,0
969045,-232,-52,8244,-8,13,8,6821,0,-2,-11,0,176,-51,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969045,0
969050,-240,-20,8252,-8,12,4,6820,3,0,-4,0,176,-51,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969049,0
969055,-194,-42,8304,-6,16,10,6819,-7,-4,-5,0,173,-48,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969054,0
969060,-230,-34,8340,-4,10,11,6818,-8,-4,-5,0,173,-48,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969059,0
969065,-224,-26,8356,-11,8,9,6820,1,-1,-2,0,175,-49,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969064,0
969070,-244,-18,8366,-6,9,10,6821,6,1,-4,0,175,-49,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969069,0
969075,-204,-54,8354,-1,10,13,6820,0,1,-3,0,177,-50,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969074,0
969080,-236,-36,8294,-4,14,5,6820,1,-3,-4,0,177,-50,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969079,0
969085,-208,-18,8264,-13,12,6,6819,3,-1,-5,0,176,-47,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969084,0
969090,-224,-18,8236,-6,13,10,6820,2,2,-5,0,176,-47,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969089,0
969095,-202,-36,8226,-4,10,10,6820,5,1,-4,0,173,-39,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969094,0
969100,-214,-28,8230,-8,8,11,6820,0,1,-4,0,173,-39,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969099,0
969105,-232,-24,8242,-8,8,12,6820,3,0,-5,0,175,-26,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969104,0
969110,-208,-44,8266,-4,14,10,6820,-1,-1,-4,0,175,-26,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969109,0
969115,-234,-42,8292,-5,10,8,6820,-1,0,-4,0,176,-21,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969114,0
969120,-226,-42,8338,-7,10,10,6820,-1,-1,-5,0,176,-21,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969119,0
969125,-240,-20,8332,-3,9,12,6820,-6,0,-3,0,176,-24,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969124,0
969130,-214,-42,8328,-9,12,11,6820,-4,0,-3,0,176,-24,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969129,0
969135,-212,-42,8322,-8,7,9,6820,3,1,-4,0,175,-35,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969134,0
969140,-216,-40,8302,-1,9,6,6820,6,1,-5,0,175,-35,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969139,0
969145,-214,-44,8260,-8,4,9,6820,0,0,-4,0,174,-25,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969144,0
969150,-210,-44,8246,-3,14,10,6820,1,5,-5,0,174,-25,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969149,0
969155,-250,-46,8222,-9,10,10,6820,0,0,-4,0,175,-27,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969154,0
969160,-208,-48,8232,-11,13,11,6821,3,1,-2,0,175,-27,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969159,0
969165,-216,-50,8266,-6,15,10,6820,3,-4,-2,0,174,-28,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969164,0
969170,-194,-32,8274,-10,8,8,6820,-4,-1,-5,0,174,-28,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969169,0
969175,-220,-50,8290,-2,9,7,6820,0,-1,-5,0,176,-21,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969174,0
969180,-232,-48,8342,-1,16,8,6820,-1,0,-6,0,176,-21,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969179,0
969185,-212,-60,8342,-4,6,13,6821,0,-1,-6,0,178,-36,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969184,0
969190,-220,-36,8348,-2,13,8,6819,-4,-2,-5,0,178,-36,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969189,0
969195,-214,-20,8316,-7,8,9,6820,0,-1,-4,0,179,-35,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969194,0
969200,-220,-12,8292,3,15,11,6820,4,-1,-3,0,179,-35,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969199,0
969205,-208,-20,8272,-12,6,15,6821,1,-1,-4,0,178,-32,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969204,0
969210,-208,-22,8254,-5,12,10,6820,-1,1,-5,0,178,-32,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969209,0
969215,-214,24,8228,-11,11,11,6819,-7,1,-4,0,176,-14,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969214,0
969220,-216,-56,8232,-8,7,8,6822,9,-1,-5,0,176,-14,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969219,0
969225,-218,8,8258,-7,13,11,6820,6,1,-4,0,176,-19,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969224,0
969230,-224,-50,8268,-2,12,7,6820,0,3,-5,0,176,-19,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969230,0
969235,-212,-50,8310,-3,8,13,6820,7,-3,-5,0,174,-20,33,144,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,969235,0
969240,-236,-10,8292,-6,13,7,6819,-8,2,-3,0,174,-20,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969240,0
969245,-222,-10,8334,-8,3,5,6820,0,1,-2,0,176,-36,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969245,0
969250,-224,-56,8302,-6,10,12,6821,9,-4,-8,0,176,-36,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969250,0
969255,-210,-40,8320,-7,6,8,6820,1,1,-3,0,175,-27,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969255,0
969260,-236,-34,8296,-6,10,6,6820,-1,-4,-3,0,175,-27,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969260,0
969265,-204,-44,8272,-6,8,11,6820,4,-1,-3,0,175,-32,33,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969265,0
969270,-218,-44,8270,-3,11,7,6819,0,-1,-3,0,175,-32,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969270,0
969275,-238,-32,8248,-9,13,12,6820,0,-4,-5,0,174,-32,33,144,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,969275,0
969280,-202,-14,8256,-2,8,5,6820,-5,-3,-5,0,174,-32,33,144,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,969280,0
969285,-236,-28,8264,-8,13,9,6820,2,8,-4,0,173,-32,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969285,0
969290,-210,-38,8268,-8,12,11,6819,-2,-1,-5,0,173,-32,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969290,0
969295,-216,-38,8290,-5,13,10,6821,5,-5,-5,0,175,-21,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969295,0
969300,-210,-6,8286,-11,13,7,6821,8,-3,-4,0,175,-21,34,144,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,969300,0
