state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
170248,6810,-3534,936,1696,-966,151,33,315,67,0,0,175,-24,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,2461,0
170253,6740,-3552,940,1683,-965,157,106,324,73,-1,0,175,-24,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170253,0
170258,6712,-3588,972,1622,-962,168,176,309,58,-1,0,177,-32,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170258,0
170263,6864,-3766,914,1634,-956,177,249,322,37,0,0,177,-32,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170263,0
170268,6728,-4004,880,1670,-997,211,322,323,19,-3,0,175,-37,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170268,0
170273,6820,-3988,872,1703,-1009,221,395,322,4,1,0,175,-37,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170273,0
170278,6714,-3910,938,1713,-1019,230,473,330,10,-1,0,175,-18,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170278,0
170283,6800,-3878,900,1737,-1044,222,551,340,18,0,0,175,-18,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170282,0
170288,6700,-3876,892,1690,-1060,265,627,335,23,0,0,176,-16,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170288,0
170293,6720,-3950,862,1687,-1049,296,701,324,4,1,0,176,-16,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170293,0
170298,6520,-3986,874,1666,-1055,316,771,300,-14,0,0,178,-13,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170298,0
170303,6674,-3976,830,1684,-1064,326,841,311,-30,-1,0,178,-13,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170303,0
170308,6818,-4022,754,1769,-1096,330,913,321,-24,-2,0,177,-26,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170308,0
170313,6996,-3918,728,1817,-1121,328,992,346,0,-3,0,177,-26,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170313,0
170318,6850,-3918,758,1766,-1123,351,1065,322,18,0,0,176,-24,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170317,0
170323,6904,-3912,718,1709,-1134,364,1140,318,26,5,0,176,-24,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170323,0
170328,6604,-3988,666,1696,-1146,408,1212,313,0,2,0,177,-16,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170327,0
170333,6686,-3874,628,1751,-1165,402,1285,324,-9,3,0,177,-16,30,65,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,170333,0
170338,6768,-3730,650,1807,-1179,379,1364,347,-6,0,0,177,-10,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170338,0
170343,6868,-3542,636,1840,-1215,342,1449,378,32,4,0,177,-10,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170343,0
170348,6798,-3488,596,1705,-1202,353,1532,362,49,0,0,178,-21,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170347,0
170353,6854,-3714,612,1666,-1176,362,1616,367,47,-1,0,178,-21,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170353,0
170358,6666,-3754,712,1658,-1198,356,1698,366,21,-1,0,178,-32,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170357,0
170363,6832,-3734,722,1734,-1222,317,1788,397,14,-1,0,178,-32,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170362,0
170368,6978,-3388,548,1782,-1289,264,1883,421,24,0,0,178,-46,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170367,0
170373,6896,-3258,522,1679,-1308,276,1978,415,57,2,0,178,-46,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170372,0
170378,6958,-3266,496,1607,-1352,271,2072,416,52,3,0,176,-44,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170377,0
170383,6826,-3362,576,1563,-1364,273,2167,420,23,2,0,176,-44,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170382,0
170388,6956,-3440,584,1626,-1444,221,2265,440,13,6,0,175,-36,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170387,0
170393,7110,-3402,532,1632,-1489,213,2369,450,21,1,0,175,-36,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170392,0
170398,6936,-3374,628,1546,-1502,230,2469,435,29,-2,0,177,-28,31,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170397,0
170403,7202,-3492,580,1505,-1502,245,2572,444,34,-3,0,177,-28,31,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170402,0
170408,7316,-3666,740,1555,-1531,256,2678,469,20,0,0,176,-43,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170407,0
170413,7322,-3688,826,1580,-1548,257,2787,477,23,1,0,176,-43,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170412,0
170418,7526,-3764,806,1543,-1531,296,2895,468,29,1,0,172,-39,30,65,0,6,0,0,0,0,0,0,-32294,0,0,0,0,0,170418,0
170423,7636,-3828,762,1524,-1530,318,3005,480,28,0,0,172,-39,30,65,0,6,0,0,0,0,0,0,-32295,0,0,0,0,0,170423,0
