state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
5632,7804,-2314,324,78,-12,-10,21781,-1,-1,0,0,169,-46,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,1639,0
5637,7824,-2308,310,74,-11,-4,21780,-6,-4,1,0,169,-45,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5637,0
5642,7794,-2322,312,69,-12,2,21781,-7,-2,1,0,169,-45,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5642,0
5647,7806,-2358,340,68,-14,4,21782,0,3,1,0,171,-26,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5647,0
5652,7780,-2362,332,71,-6,8,21782,7,-4,0,0,171,-26,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5652,0
5657,7776,-2350,342,78,-5,8,21781,-5,-2,0,0,175,-39,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5657,0
5662,7792,-2314,338,84,-4,8,21782,-6,4,0,0,175,-39,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5662,0
5667,7834,-2336,330,82,-8,5,21781,-1,-1,3,0,172,-22,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5667,0
5672,7818,-2310,324,80,-1,3,21781,-5,0,0,0,172,-22,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5672,0
5677,7788,-2334,314,81,-4,6,21782,3,-2,0,0,169,-29,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5677,0
5682,7760,-2312,334,82,3,5,21781,1,-1,-1,0,169,-29,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5682,0
5687,7778,-2302,316,89,-6,7,21782,6,5,0,0,168,-25,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5687,0
5692,7788,-2318,332,86,-7,2,21781,-1,2,0,0,168,-25,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5692,0
5697,7766,-2290,320,87,-9,3,21781,-5,1,0,0,171,-21,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5697,0
5702,7806,-2288,298,86,-7,4,21782,0,-2,0,0,171,-21,27,144,0,6,0,0,0,0,0,0,-32299,0,0,0,0,0,5702,0
5707,7802,-2278,282,85,-12,3,21781,-1,-2,0,0,172,-32,27,144,0,6,0,0,0,0,0,0,-32300,0,0,0,0,0,5707,0
