state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
292928,7736,-2728,162,-61,12,29,73330,1,-1,0,0,20493,69,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,1833,0
292933,7706,-2752,166,-47,9,30,73329,-6,-1,-3,0,20493,69,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292933,0
292938,7762,-2726,172,-34,3,28,73329,-5,-1,-1,0,20496,67,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292938,0
292943,7734,-2716,188,-23,6,26,73330,-3,1,1,0,20496,67,28,144,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,292943,0
292948,7728,-2692,172,4,2,23,73331,4,0,0,0,20495,69,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292948,0
292953,7712,-2718,150,19,-3,18,73330,3,-3,0,0,20495,69,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292952,0
292958,7700,-2716,168,34,-5,19,73330,4,-1,0,0,20493,70,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292957,0
292963,7702,-2678,154,46,-7,16,73331,0,1,0,0,20493,70,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292962,0
292968,7714,-2692,156,71,-16,18,73331,-4,3,-1,0,20488,67,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292967,0
292973,7690,-2670,140,86,-15,16,73330,0,-2,-1,0,20488,67,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292972,0
292978,7710,-2640,146,94,-25,13,73331,8,-4,0,0,20487,62,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292977,0
292983,7690,-2604,138,105,-26,13,73331,1,4,0,0,20487,62,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292982,0
292988,7722,-2600,122,126,-34,8,73330,1,-1,0,0,20489,60,28,144,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,292987,0
