state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1692937,7884,-2466,906,1,30,-96,6953,-3,-1,-2,0,19680,78,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1815,0
1692942,7824,-2458,910,-15,27,-100,6953,4,0,-1,0,19680,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692942,0
1692947,7860,-2500,900,-31,31,-107,6953,0,1,-1,0,19680,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692947,0
1692952,7874,-2522,936,-35,15,-134,6954,0,4,-1,0,19683,74,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1692952,0
1692957,7840,-2524,926,-27,9,-151,6955,3,5,1,0,19683,74,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692957,0
1692962,7848,-2554,942,-13,11,-162,6954,1,-4,-3,0,19684,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692962,0
1692967,7874,-2568,944,-15,22,-170,6953,-6,-3,-3,0,19684,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692967,0
1692972,7820,-2750,890,-35,45,-186,6954,0,2,-1,0,19684,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692972,0
1692977,7778,-2826,864,-38,61,-179,6954,3,-1,-1,0,19684,69,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1692977,0
1692982,7702,-2894,886,-27,54,-163,6954,-1,-2,0,0,19682,74,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692982,0
1692987,7678,-2968,876,-7,59,-150,6953,1,1,0,0,19682,74,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692987,0
1692992,7610,-2984,922,27,58,-132,6954,0,4,-2,0,19680,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692992,0
1692997,7590,-2980,912,38,53,-117,6954,0,2,0,0,19680,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1692997,0
1693002,7556,-3004,914,61,53,-108,6953,-9,1,-1,0,19679,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693002,0
1693007,7546,-2948,900,79,56,-108,6953,-1,2,-1,0,19679,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693007,0
1693012,7482,-2928,894,108,44,-106,6953,-5,-4,-2,0,19680,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693012,0
1693017,7452,-2920,902,123,38,-103,6953,1,4,-2,0,19680,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693017,0
1693022,7404,-2940,906,136,28,-104,6954,0,2,-1,0,19681,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693022,0
1693027,7352,-2920,942,158,13,-97,6954,4,2,-2,0,19681,68,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693027,0
1693032,7340,-2964,964,198,-11,-92,6954,0,-3,-1,0,19680,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693032,0
1693037,7338,-2956,1000,219,-26,-90,6954,0,1,-3,0,19680,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693037,0
1693042,7330,-2940,1026,245,-36,-80,6954,3,1,-1,0,19678,84,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693042,0
1693047,7384,-2960,1042,265,-51,-73,6955,8,1,-2,0,19678,84,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693047,0
1693052,7432,-2936,1076,301,-63,-58,6954,3,-2,-3,0,19677,78,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693052,0
1693057,7500,-2918,1092,320,-70,-40,6954,3,1,-3,0,19677,78,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693057,0
1693062,7560,-2918,1070,338,-64,-40,6954,0,0,0,0,19676,72,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693062,0
1693067,7594,-2932,1082,351,-67,-27,6953,-3,-4,0,0,19676,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693067,0
1693072,7656,-2900,1106,386,-74,-12,6954,1,-1,-1,0,19676,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693072,0
1693077,7704,-2864,1124,402,-78,-2,6955,0,1,-2,0,19676,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693077,0
1693082,7762,-2828,1114,418,-72,6,6954,5,2,-1,0,19674,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693082,0
1693087,7802,-2756,1110,430,-69,8,6954,0,-1,-1,0,19674,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693087,0
1693092,7896,-2688,1078,440,-52,9,6954,2,0,-2,0,19673,82,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693092,0
1693097,7846,-2670,1052,444,-52,20,6954,1,2,-2,0,19673,82,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693097,0
1693102,7932,-2658,1050,454,-53,13,6953,-9,3,-2,0,19675,78,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693102,0
1693107,7924,-2596,1010,454,-54,18,6953,-8,-1,-3,0,19675,78,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693107,0
1693112,8020,-2584,1032,451,-63,24,6954,0,4,-2,0,19675,73,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693112,0
1693117,7996,-2562,1066,450,-75,24,6953,-5,2,-1,0,19675,73,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693117,0
1693122,8024,-2512,1104,443,-89,19,6953,-5,-1,-1,0,19675,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693121,0
1693127,8082,-2500,1104,437,-106,36,6954,0,2,-2,0,19675,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693126,0
1693132,8268,-2420,1084,433,-84,38,6953,-4,4,-2,0,19675,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693131,0
1693137,8134,-2384,1128,393,-98,35,6954,0,0,-2,0,19675,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693135,0
1693142,8086,-2330,1168,366,-118,27,6953,0,0,-2,0,19675,76,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693139,0
1693147,8006,-2372,1210,364,-121,29,6955,3,0,-2,0,19675,76,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693144,0
1693152,8002,-2444,1202,364,-105,46,6953,-6,-1,-1,0,19673,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693149,0
1693157,7968,-2468,1182,371,-107,54,6954,2,2,-2,0,19673,79,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693154,0
1693162,7946,-2440,1160,388,-112,49,6953,-3,1,-2,0,19672,75,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693159,0
1693167,7924,-2356,1082,414,-101,54,6955,0,2,-2,0,19672,75,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693164,0
1693172,7740,-2054,1032,380,-120,45,6954,3,2,-3,0,19672,70,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693169,0
1693177,7702,-1968,974,342,-110,44,6954,7,5,-4,0,19672,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693174,0
1693182,7632,-1876,900,295,-100,35,6953,0,-2,-2,0,19673,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693179,0
1693187,7534,-1856,856,258,-94,39,6953,0,0,-1,0,19673,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693184,0
1693192,7342,-1834,850,210,-123,10,6954,3,5,-2,0,19674,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693189,0
1693197,7248,-1778,866,194,-141,6,6954,1,3,-2,0,19674,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693194,0
1693202,7214,-1758,888,180,-149,4,6954,-4,-1,-2,0,19673,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693199,0
1693207,7162,-1736,926,158,-146,0,6955,5,-1,-1,0,19673,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693204,0
1693212,7088,-1730,978,117,-127,-15,6955,9,1,-1,0,19675,62,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693209,0
1693217,7098,-1736,1022,94,-110,-20,6953,-3,-1,-2,0,19675,62,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693214,0
1693222,7072,-1774,1032,86,-93,-22,6954,0,-5,-1,0,19677,62,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693219,0
1693227,7098,-1800,1016,80,-93,-30,6954,5,-3,-1,0,19677,62,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693224,0
1693232,7144,-1894,1048,43,-77,-39,6955,0,1,-3,0,19676,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693229,0
1693237,7144,-1906,1002,27,-85,-48,6954,3,-1,-1,0,19676,70,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693234,0
1693242,7176,-1944,986,24,-87,-54,6956,6,-3,-1,0,19675,81,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693239,0
1693247,7212,-1940,964,30,-96,-58,6954,4,-1,-1,0,19675,81,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693244,0
1693252,7370,-1946,870,6,-112,-79,6953,0,-2,-1,0,19673,79,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693249,0
1693257,7520,-1970,816,-8,-95,-89,6953,0,-4,0,0,19673,79,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693254,0
1693262,7548,-1960,778,-18,-102,-97,6953,-9,2,-2,0,19674,73,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693259,0
1693267,7588,-1902,776,-25,-107,-109,6953,-2,0,-2,0,19674,73,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693264,0
1693272,7704,-1812,758,-64,-95,-141,6953,-5,0,-1,0,19676,64,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693269,0
1693277,7900,-1834,686,-85,-73,-150,6954,-2,-2,-3,0,19676,64,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693274,0
1693282,7968,-1756,736,-106,-55,-161,6953,-5,3,-3,0,19676,65,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693279,0
1693287,8110,-1774,786,-132,-32,-183,6954,3,4,-2,0,19676,65,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693284,0
1693292,8310,-1714,846,-176,33,-201,6954,6,-4,-4,0,19676,74,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693289,0
1693297,8458,-1726,926,-205,73,-207,6954,0,4,-2,0,19676,74,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693294,0
1693302,8526,-1746,956,-245,121,-200,6954,4,3,-2,0,19678,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693299,0
1693307,8590,-1802,1026,-273,146,-203,6953,3,-1,-1,0,19678,69,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693304,0
1693312,8632,-1756,1128,-307,202,-209,6954,0,-1,-2,0,19676,80,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693309,0
1693317,8606,-1738,1150,-319,222,-213,6954,3,-1,-3,0,19676,80,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693314,0
1693322,8610,-1726,1212,-347,254,-222,6953,-3,3,-1,0,19676,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693319,0
1693327,8584,-1748,1208,-370,278,-229,6953,-12,0,-1,0,19676,76,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693324,0
1693332,8466,-1824,1230,-401,331,-255,6952,-9,0,-3,0,19676,72,34,71,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1693329,0
1693337,8394,-1934,1210,-398,342,-271,6954,-1,2,-3,0,19676,72,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693334,0
1693342,8316,-2066,1200,-361,345,-292,6955,5,1,-2,0,19675,69,34,71,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1693339,0
