state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
2354539,6978,-2740,72,623,-493,-888,3582,377,-26,-1039,0,19979,39,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,1674,0
2354544,7050,-2930,-52,668,-579,-862,3671,393,-13,-1057,0,19979,39,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354540,0
2354549,7118,-3044,-124,638,-587,-819,3758,375,1,-1040,0,19979,46,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354545,0
2354554,7256,-2940,-122,604,-614,-815,3843,370,11,-1018,0,19979,46,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354550,0
2354559,7346,-3046,-154,559,-602,-779,3927,374,-7,-1002,0,19977,54,33,72,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,2354555,0
2354564,7550,-3276,-174,567,-639,-768,4011,375,-17,-1009,0,19977,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354560,0
2354569,7442,-3356,-192,577,-668,-765,4097,380,-4,-1040,0,19974,56,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354565,0
2354574,7528,-3448,-208,595,-687,-733,4180,358,-2,-1010,0,19974,56,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354570,0
2354579,7476,-3330,-174,533,-674,-718,4259,347,-15,-915,0,19975,53,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354575,0
2354584,7640,-3482,-126,509,-627,-704,4335,339,-33,-863,0,19975,53,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354580,0
2354589,7690,-3430,-10,525,-632,-719,4411,331,-35,-808,0,19974,57,33,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2354585,0
2354594,7878,-3580,-18,580,-601,-736,4489,342,-27,-818,0,19974,57,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354590,0
2354599,7718,-3640,94,587,-583,-731,4564,330,-13,-818,0,19974,62,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354595,0
2354604,7684,-3692,162,539,-495,-677,4635,308,-18,-766,0,19974,62,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354600,0
2354609,7520,-3586,280,501,-456,-676,4701,284,-36,-673,0,19971,64,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354605,0
2354614,7546,-3696,244,514,-421,-679,4765,281,-51,-643,0,19971,64,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354610,0
2354619,7466,-3818,236,553,-395,-665,4828,279,-53,-615,0,19970,63,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354615,0
2354624,7336,-3882,240,629,-420,-626,4890,274,-63,-611,0,19970,63,33,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2354620,0
2354629,7304,-3750,232,651,-411,-612,4951,270,-43,-608,0,19967,55,34,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354625,0
2354634,7296,-3654,212,659,-412,-604,5010,261,-33,-584,0,19967,55,34,72,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2354630,0
2354639,7346,-3828,210,662,-413,-561,5068,247,-8,-545,0,19965,56,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354635,0
2354644,7078,-3654,334,627,-417,-484,5120,227,-15,-460,0,19965,56,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354640,0
2354649,7270,-3778,262,653,-398,-455,5167,213,-16,-414,0,19963,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354645,0
2354654,7192,-3670,302,723,-419,-431,5219,224,-43,-402,0,19963,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354650,0
2354659,7222,-3678,310,769,-428,-399,5269,218,-34,-402,0,19964,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354655,0
2354664,7256,-3290,294,772,-436,-352,5316,204,-15,-395,0,19964,54,33,72,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,2354660,0
