state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
740668,3692,-7154,1380,-21,-8,-14,-18190,-11,-3,16,0,20151,56,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,1680,0
740673,3672,-7126,1390,-26,-12,-15,-18190,-9,0,17,0,20153,63,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740673,0
740678,3680,-7186,1392,-26,-8,-16,-18190,-1,-7,18,0,20153,63,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740678,0
740683,3576,-7146,1406,-27,-14,-21,-18190,-5,-2,19,0,20154,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740683,0
740688,3602,-7110,1396,-37,-17,-12,-18191,-2,-2,20,0,20154,66,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740688,0
740693,3578,-7120,1398,-39,-9,-8,-18193,-4,-2,16,0,20150,69,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740692,0
740698,3656,-7120,1392,-37,-16,-9,-18191,8,1,11,0,20150,69,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740697,0
740703,3582,-7162,1386,-41,-1,-2,-18192,3,1,12,0,20148,58,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740702,0
740708,3532,-7226,1334,-48,-22,2,-18193,2,4,13,0,20148,58,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740706,0
740713,3588,-7168,1374,-56,-33,-14,-18193,-6,1,12,0,20149,56,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740712,0
740718,3538,-7156,1364,-58,-27,-6,-18192,0,1,11,0,20149,56,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740716,0
740723,3538,-7110,1410,-58,-36,-7,-18191,3,2,14,0,20152,48,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740721,0
740728,3744,-7310,1398,-75,-42,-41,-18192,-2,1,17,0,20152,48,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740726,0
740733,3420,-7344,1400,-55,-23,-32,-18194,-6,-1,20,0,20151,48,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740732,0
740738,3240,-7286,1368,-51,-39,-10,-18194,-3,0,15,0,20151,48,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740736,0
740743,3344,-7240,1326,-69,-57,-6,-18193,1,2,11,0,20149,49,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740741,0
740748,3860,-7248,1326,-85,-76,-46,-18193,-3,3,13,0,20149,49,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740746,0
740753,4078,-7410,1276,-83,-118,-109,-18195,-2,4,20,0,20148,38,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740751,0
740758,3890,-7476,1348,-67,-70,-112,-18197,-20,-8,37,0,20148,38,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740756,0
740763,3576,-7458,1364,-60,-86,-121,-18199,-15,-10,45,0,20148,41,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740761,0
740768,3676,-7400,1338,-59,-113,-116,-18203,-3,-15,42,0,20148,41,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740766,0
740773,3718,-7376,1342,-68,-117,-116,-18208,-15,-6,42,0,20148,50,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740771,0
740778,3728,-7374,1364,-59,-104,-119,-18209,-11,-1,44,0,20148,50,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740776,0
740783,3592,-7344,1416,-60,-112,-131,-18213,-16,-1,47,0,20146,57,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740781,0
740788,3612,-7264,1382,-49,-107,-124,-18218,-22,5,52,0,20146,57,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740786,0
740793,3558,-7302,1382,-40,-111,-127,-18221,-21,-10,60,0,20147,58,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740791,0
740798,3558,-7262,1338,-28,-105,-106,-18229,-34,-12,76,0,20147,58,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740796,0
740803,3404,-7198,1360,-36,-98,-83,-18243,-59,-24,112,0,20148,50,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740802,0
740808,2966,-7040,1342,-11,-72,-10,-18264,-102,-53,176,0,20148,50,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740806,0
740813,3326,-6970,1214,-31,-130,-44,-18288,-97,-71,205,0,20151,52,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740811,0
740818,3712,-7012,1166,-54,-139,-65,-18306,-80,-55,182,0,20151,52,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740816,0
740823,3524,-7026,1248,-40,-112,-47,-18328,-96,-39,196,0,20150,58,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740821,0
740828,3670,-7084,1136,-35,-170,-87,-18350,-85,-10,201,0,20150,58,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740826,0
740833,3890,-7238,1138,-47,-162,-92,-18365,-68,17,169,0,20149,54,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740831,0
740838,3454,-7292,1254,-20,-127,-48,-18387,-95,10,195,0,20149,54,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740836,0
740843,3164,-7216,1244,-12,-132,-9,-18412,-115,-1,236,0,20150,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740841,0
740848,3698,-7270,1240,-53,-189,-15,-18432,-89,-10,214,0,20150,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740846,0
740853,3386,-7106,1368,-40,-157,15,-18459,-119,-21,224,0,20148,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740851,0
740858,3540,-7050,1310,-37,-207,-22,-18483,-107,-23,217,0,20148,53,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740856,0
740863,4050,-7226,1232,-64,-229,-57,-18501,-81,1,164,0,20147,53,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740861,0
740868,3462,-7340,1402,-13,-164,-21,-18524,-106,14,173,0,20147,53,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740867,0
740873,3468,-7304,1306,-12,-222,-57,-18546,-91,6,176,0,20145,51,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740872,0
740878,3776,-7384,1174,-30,-228,-36,-18566,-88,14,149,0,20145,51,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740877,0
740883,3536,-7224,1380,-31,-190,8,-18592,-124,-6,183,0,20145,47,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740882,0
740888,3994,-7194,1236,-29,-257,-37,-18615,-98,-12,184,0,20145,47,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740887,0
740893,4052,-7262,1352,-38,-234,-43,-18633,-77,3,141,0,20146,46,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740892,0
740898,3650,-7274,1422,2,-205,-33,-18653,-90,6,152,0,20146,46,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740897,0
740903,3560,-7194,1358,14,-257,-69,-18670,-66,20,135,0,20147,40,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740902,0
740908,4112,-7202,1336,-21,-279,-131,-18678,-37,44,83,0,20147,40,29,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740907,0
740913,3926,-7300,1352,-5,-243,-115,-18691,-53,42,76,0,20146,41,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740912,0
740918,3386,-7214,1380,19,-214,-72,-18709,-77,25,116,0,20146,41,29,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740917,0
740923,3148,-7180,1284,39,-222,-53,-18729,-84,-4,149,0,20147,36,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740922,0
740928,3954,-7220,1136,7,-306,-111,-18743,-58,-25,112,0,20147,36,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740927,0
740933,3838,-7192,1242,10,-303,-104,-18755,-47,-7,84,0,20151,47,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740932,0
740938,3544,-7146,1296,8,-291,-72,-18771,-73,12,107,0,20151,47,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740937,0
740943,3404,-7134,1364,16,-284,-53,-18789,-76,6,137,0,20149,59,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740942,0
740948,3920,-7230,1170,6,-346,-118,-18802,-53,1,107,0,20149,59,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740947,0
740953,3890,-7252,1178,10,-359,-133,-18809,-33,11,66,0,20146,61,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740952,0
740958,3638,-7246,1226,20,-351,-115,-18818,-44,26,68,0,20146,61,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740957,0
740963,3362,-7188,1280,23,-347,-74,-18833,-77,24,111,0,20143,56,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740962,0
740968,3426,-7140,1234,48,-361,-37,-18856,-99,-13,162,0,20143,56,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740967,0
740973,3840,-7236,1106,40,-392,-57,-18871,-65,-43,150,0,20146,43,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740972,0
740978,3826,-7370,1182,39,-393,-67,-18885,-64,-30,123,0,20146,43,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,740977,0
740983,3506,-7296,1266,56,-383,-25,-18904,-90,-2,150,0,20149,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740982,0
740988,3618,-7146,1352,43,-428,-26,-18921,-77,5,174,0,20149,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740987,0
740993,4206,-7308,1278,34,-444,-55,-18931,-43,12,120,0,20147,54,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740992,0
740998,4188,-7310,1400,46,-424,-84,-18938,-25,25,71,0,20147,54,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,740997,0
741003,3808,-7422,1424,68,-425,-80,-18944,-31,36,71,0,20145,50,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741002,0
741008,3366,-7196,1548,65,-412,-29,-18954,-47,42,101,0,20145,50,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,741007,0
741013,3280,-7218,1424,92,-398,1,-18973,-79,-2,145,0,20145,46,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741012,0
741018,3332,-7026,1372,84,-443,-31,-18990,-66,-44,156,0,20145,46,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741017,0
741023,3620,-7208,1176,97,-473,-56,-19001,-51,-40,120,0,20146,46,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,741022,0
741028,3562,-7192,1296,92,-475,-51,-19012,-40,-2,104,0,20146,46,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,741027,0
741033,3232,-7142,1364,99,-463,-22,-19028,-73,11,136,0,20148,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741032,0
741038,3082,-7106,1306,101,-487,-7,-19049,-91,-7,176,0,20148,53,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741037,0
741043,3494,-7058,1192,88,-545,-55,-19061,-52,-21,140,0,20146,56,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741042,0
741048,3920,-7140,1240,57,-596,-133,-19065,-20,5,77,0,20146,56,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,741047,0
741053,3694,-7164,1300,68,-595,-140,-19068,-10,44,47,0,20147,54,30,144,0,0,0,0,0,0,0,0,-32293,0,0,0,0,0,741052,0
