state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
2075218,3436,-7456,-120,-91,153,34,11899,0,-2,0,0,19505,84,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,1681,0
2075223,3450,-7452,-126,-91,157,30,11900,-2,1,1,0,19505,86,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075223,0
2075228,3470,-7440,-98,-89,145,27,11902,7,0,0,0,19505,86,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075228,0
2075233,3482,-7446,-136,-92,153,24,11899,-2,-1,1,0,19505,84,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075233,0
2075238,3472,-7478,-140,-96,153,21,11900,-2,-3,0,0,19505,84,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075238,0
2075243,3508,-7452,-120,-100,142,17,11900,2,-4,1,0,19507,83,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075243,0
2075248,3454,-7478,-130,-96,140,9,11900,-2,5,1,0,19507,83,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075248,0
2075253,3496,-7526,-146,-101,140,6,11900,2,0,2,0,19506,78,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075253,0
2075258,3442,-7518,-112,-104,139,3,11900,-2,-2,1,0,19506,78,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075258,0
2075263,3456,-7496,-138,-100,136,-1,11900,-1,-1,0,0,19504,72,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075263,0
2075268,3428,-7506,-152,-107,133,-11,11901,8,-3,0,0,19504,72,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075268,0
2075273,3416,-7498,-142,-111,123,-19,11900,0,3,0,0,19502,73,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075273,0
2075278,3426,-7468,-120,-107,123,-20,11900,1,0,2,0,19502,73,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075278,0
2075283,3436,-7480,-140,-112,116,-26,11901,2,-3,0,0,19504,71,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075283,0
2075288,3388,-7472,-130,-108,110,-22,11899,-2,1,0,0,19504,71,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075288,0
2075293,3400,-7458,-118,-111,102,-31,11900,-1,-4,1,0,19504,72,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075293,0
2075298,3416,-7482,-114,-107,104,-26,11900,3,-3,0,0,19504,72,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075298,0
2075303,3388,-7522,-98,-108,96,-29,11899,-1,2,0,0,19503,81,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075303,0
2075308,3458,-7524,-116,-101,91,-29,11899,-8,0,1,0,19503,81,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075308,0
2075313,3476,-7502,-86,-105,90,-31,11900,4,0,0,0,19504,80,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075313,0
2075318,3492,-7526,-108,-105,94,-28,11900,0,8,0,0,19504,80,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075318,0
2075323,3510,-7546,-124,-99,88,-27,11901,1,2,1,0,19505,81,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075323,0
2075328,3514,-7498,-154,-101,93,-22,11899,-8,3,2,0,19505,81,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075328,0
2075333,3516,-7524,-144,-93,97,-18,11900,-3,0,1,0,19507,77,32,71,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,2075333,0
