state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
600994,528,-8184,-188,-25,11,-8,32850,5,4,-13,0,20681,73,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,1655,0
600999,520,-8196,-204,-30,13,-5,32848,-3,-2,-14,0,20682,71,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,600998,0
601004,542,-8220,-198,-33,17,-1,32851,9,-2,-12,0,20682,71,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601003,0
601009,530,-8184,-194,-34,14,-7,32850,7,1,-11,0,20679,78,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601007,0
601014,514,-8192,-194,-32,20,-6,32849,1,2,-12,0,20679,78,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,601012,0
601019,520,-8208,-190,-38,26,-6,32849,-3,-2,-13,0,20681,78,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601017,0
601024,544,-8186,-186,-38,31,-6,32850,2,-3,-12,0,20681,78,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601022,0
601029,580,-8184,-210,-40,23,-10,32848,0,0,-13,0,20678,70,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,601027,0
601034,572,-8184,-186,-41,27,-10,32850,6,2,-15,0,20678,70,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,601032,0
601039,568,-8192,-172,-44,44,-10,32848,-5,1,-14,0,20678,68,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601037,0
601044,540,-8212,-188,-38,45,-16,32850,1,2,-15,0,20678,68,31,79,0,0,0,0,0,0,0,0,-32289,0,0,0,0,0,601042,0
601049,512,-8198,-186,-41,44,-15,32850,1,-3,-16,0,20677,57,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,601047,0
601054,540,-8222,-168,-36,46,-17,32850,4,4,-15,0,20677,57,31,79,0,0,0,0,0,0,0,0,-32290,0,0,0,0,0,601052,0
