state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
987171,2860,-7528,1786,-5,34,24,-21906,1,-1,1,0,19171,65,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,1674,0
987176,2836,-7486,1804,0,33,24,-21907,-3,0,0,0,19174,52,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987173,0
987181,2822,-7498,1778,-1,34,25,-21907,0,-2,1,0,19174,52,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987178,0
987186,2832,-7508,1776,2,28,19,-21908,-1,3,1,0,19175,65,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987182,0
987191,2844,-7512,1800,0,30,22,-21906,-3,-3,0,0,19175,65,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987187,0
987196,2828,-7462,1806,8,27,19,-21908,0,2,2,0,19172,61,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987192,0
987201,2850,-7476,1788,1,20,13,-21906,-1,-2,1,0,19172,61,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987197,0
987206,2852,-7482,1774,7,22,16,-21906,1,-1,0,0,19169,49,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987202,0
987211,2842,-7462,1778,5,18,19,-21907,0,1,1,0,19169,49,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987207,0
987216,2860,-7502,1776,8,22,15,-21907,3,1,0,0,19169,47,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987212,0
987221,2852,-7502,1788,9,17,20,-21907,2,0,0,0,19169,47,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987217,0
987226,2850,-7486,1804,12,13,20,-21908,-3,3,3,0,19175,49,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987222,0
987231,2846,-7498,1804,11,14,17,-21907,-5,0,1,0,19175,49,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987227,0
987236,2866,-7500,1816,15,19,18,-21907,0,-3,0,0,19173,57,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987232,0
987241,2864,-7508,1826,18,16,13,-21907,0,2,1,0,19173,57,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987237,0
987246,2878,-7484,1824,22,16,18,-21908,0,2,0,0,19172,64,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987242,0
987251,2882,-7494,1826,22,14,19,-21908,-10,2,1,0,19172,64,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987247,0
987256,2864,-7500,1796,22,17,19,-21907,0,3,1,0,19169,56,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987252,0
987261,2858,-7512,1822,28,14,18,-21906,0,3,1,0,19169,56,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987257,0
987266,2876,-7512,1830,25,19,18,-21906,1,1,1,0,19172,48,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987262,0
987271,2882,-7474,1824,26,19,20,-21907,1,-3,1,0,19172,48,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987267,0
987276,2874,-7476,1822,23,15,22,-21907,3,2,1,0,19173,45,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987272,0
987281,2872,-7470,1828,23,17,18,-21908,0,1,1,0,19173,45,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987277,0
987286,2880,-7458,1818,25,20,17,-21907,-5,1,0,0,19171,57,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987282,0
987291,2892,-7470,1852,23,20,19,-21909,-6,0,0,0,19171,57,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987287,0
987296,2880,-7442,1832,24,15,21,-21906,1,0,1,0,19169,59,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987292,0
987301,2850,-7444,1850,24,18,23,-21907,0,3,1,0,19169,59,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987297,0
987306,2874,-7454,1836,30,19,22,-21907,7,7,2,0,19170,63,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987302,0
987311,2866,-7442,1808,29,21,24,-21908,-10,2,1,0,19170,63,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987307,0
987316,2868,-7458,1826,28,20,20,-21907,-1,-1,0,0,19172,67,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987312,0
987321,2894,-7460,1826,28,17,18,-21907,0,1,0,0,19172,67,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987317,0
987326,2862,-7478,1832,24,17,22,-21907,-3,4,3,0,19173,65,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987322,0
987331,2904,-7448,1842,26,21,20,-21908,0,0,0,0,19173,65,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987327,0
987336,2848,-7436,1854,16,18,18,-21907,-7,3,0,0,19171,67,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987332,0
987341,2862,-7434,1850,18,29,19,-21907,0,-2,0,0,19171,67,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987337,0
987346,2854,-7420,1854,13,23,20,-21909,0,4,1,0,19171,51,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987342,0
987351,2868,-7440,1826,12,17,19,-21907,0,3,1,0,19171,51,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987347,0
987356,2814,-7444,1858,17,23,20,-21906,4,-4,0,0,19171,63,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987352,0
987361,2836,-7436,1864,12,22,24,-21908,0,4,-1,0,19171,63,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987357,0
987366,2848,-7436,1846,13,25,22,-21906,1,-1,0,0,19169,61,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,987362,0
987371,2858,-7428,1846,11,25,20,-21907,0,-4,0,0,19169,61,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987367,0
987376,2860,-7468,1868,9,26,26,-21906,3,3,1,0,19168,57,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987372,0
987381,2858,-7428,1856,9,24,22,-21907,1,-2,1,0,19168,57,33,79,0,0,0,0,0,0,0,0,-32286,0,0,0,0,0,987377,0
