state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
880312,4174,-7104,-138,206,-197,-44,62882,1,-1,1,0,20616,66,30,144,0,0,0,0,0,0,0,0,-32292,0,0,0,0,0,1989,0
880317,4202,-7078,-158,206,-201,-42,62882,3,-1,0,0,20616,66,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880317,0
880322,4176,-7088,-140,209,-195,-45,62882,0,-4,1,0,20617,70,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880322,0
880327,4188,-7098,-144,204,-205,-47,62882,3,2,-1,0,20617,70,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880327,0
880332,4164,-7070,-158,211,-201,-51,62882,0,1,0,0,20618,87,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880332,0
880337,4176,-7048,-168,209,-205,-47,62883,-1,-6,3,0,20618,87,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880337,0
880342,4146,-7042,-176,209,-211,-59,62882,-6,-2,2,0,20617,73,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880340,0
880347,4148,-7030,-186,209,-209,-54,62882,0,1,1,0,20617,73,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880344,0
880352,4148,-7004,-168,208,-210,-57,62882,0,-2,1,0,20617,70,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880349,0
880357,4166,-7010,-168,207,-213,-55,62881,-9,2,2,0,20617,70,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880354,0
880362,4160,-7006,-154,204,-213,-57,62882,0,0,1,0,20617,59,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880359,0
880367,4176,-7014,-152,207,-214,-54,62882,-7,2,0,0,20617,59,30,144,0,0,0,0,0,0,0,0,-32291,0,0,0,0,0,880364,0
