state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1970089,4534,-6720,-130,35,-94,13,58454,5,3,0,0,20374,53,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1649,0
1970094,4560,-6810,-130,37,-87,17,58454,-1,-1,1,0,20374,53,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970101,0
1970099,4548,-6796,-130,37,-90,14,58453,-7,-2,1,0,20372,58,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970114,0
1970104,4590,-6812,-150,39,-85,14,58454,-5,0,1,0,20372,58,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970121,0
1970109,4630,-6794,-128,36,-79,18,58453,0,-2,2,0,20373,56,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970126,0
1970114,4652,-6786,-134,34,-87,19,58453,9,-3,2,0,20373,56,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970131,0
1970119,4660,-6806,-96,38,-69,16,58453,-3,3,1,0,20371,57,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970136,0
1970124,4676,-6792,-64,33,-71,28,58453,0,7,0,0,20371,57,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970141,0
1970129,4672,-6790,-78,36,-67,19,58454,6,4,3,0,20372,47,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970146,0
1970134,4632,-6792,-100,27,-63,25,58453,-3,-1,1,0,20372,47,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970151,0
1970139,4632,-6790,-72,30,-62,26,58454,4,-2,0,0,20374,50,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970156,0
1970144,4666,-6808,-96,25,-55,32,58453,1,2,0,0,20374,50,34,79,0,0,0,0,0,0,0,0,-32285,0,0,0,0,0,1970161,0
1970149,4652,-6784,-76,27,-54,37,58454,6,0,0,0,20372,54,34,79,0,0,0,0,0,0,0,0,-32284,0,0,0,0,0,1970166,0
