state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
30777,7768,-2388,666,-8,1,2,-1685,0,0,-2,0,171,-44,29,65,0,6,0,0,0,0,0,0,-32298,0,0,0,0,0,1955,0
30782,7766,-2386,664,-13,8,2,-1685,-6,0,-2,0,171,-44,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30782,0
30787,7766,-2386,688,-12,7,6,-1684,1,-1,0,0,174,-39,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30787,0
30792,7758,-2370,662,-20,9,5,-1684,1,-2,1,0,174,-39,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30792,0
30797,7782,-2380,656,-18,13,5,-1683,0,-3,-2,0,173,-40,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30797,0
30802,7748,-2390,666,-24,15,9,-1685,1,-3,0,0,173,-40,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30802,0
30807,7786,-2382,646,-24,16,2,-1685,-4,3,0,0,172,-49,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30807,0
30812,7758,-2386,686,-31,18,5,-1684,6,-3,1,0,172,-49,29,65,0,6,0,0,0,0,0,0,-32296,0,0,0,0,0,30812,0
30817,7774,-2398,666,-39,18,9,-1684,0,-1,2,0,170,-39,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30817,0
30822,7738,-2412,662,-39,17,8,-1686,-5,2,1,0,170,-39,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30822,0
30827,7760,-2404,664,-43,22,13,-1685,5,1,1,0,170,-23,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30827,0
30832,7778,-2412,678,-38,23,8,-1684,5,3,0,0,170,-23,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30832,0
30837,7762,-2416,696,-45,24,9,-1684,0,0,0,0,170,-17,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30837,0
30842,7738,-2434,688,-44,23,10,-1686,0,0,1,0,170,-17,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30842,0
30847,7718,-2456,678,-43,31,9,-1684,-1,-2,0,0,170,-25,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30847,0
30852,7758,-2446,678,-45,27,9,-1685,-5,-3,0,0,170,-25,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30852,0
30857,7716,-2436,682,-44,33,7,-1686,-1,1,1,0,169,-34,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30857,0
30862,7724,-2462,678,-50,28,7,-1684,0,-1,0,0,169,-34,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30862,0
30867,7726,-2446,690,-49,27,9,-1685,2,-2,-1,0,168,-36,29,65,0,6,0,0,0,0,0,0,-32297,0,0,0,0,0,30867,0
