state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_zero_position,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
48573.72,1.846167155999865,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.848168706999786,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.85017066599994,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.852449658000296,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8544470240003648,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8564509260004343,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8584530509997421,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8605045829999654,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.862503375000415,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8646069429996714,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.866607290000502,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.868605841000317,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8706137810004293,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8726132020001387,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8746142159998271,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8766129519999595,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8786143919996903,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8806189429997175,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.882617938000294,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.884802987000512,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8868045380004332,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8888037560000157,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8908076580000852,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8928094310003871,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8948111680001603,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.896812422000039,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.8988142879998122,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.9008153570002833,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.9028638709996812,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
48573.72,1.9048660509997717,-0.009033203125,-5929.3974609375,-0.0029296875,-37673424.122137405,0.030534351145038167,0.0916030534351145,4,154,158,0,0.087890625,0,0.34594708379015693,False,,False,,,,,3
