state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_angle_filtered,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
292.12600000000003,0.004974721999985832,0.920166015625,0.38134765625,-0.11328125,-1.465648854961832,-3.633587786259542,-1.6793893129770991,4123,-118,263,4.311741963359104,-4.311741963376851,0.13200265733929473,0.28403999999999996,False,,False,0,,0,,29
292.13100000000003,0.009978277000016078,0.94482421875,0.37548828125,-0.111083984375,0.9770992366412213,-3.480916030534351,-1.0076335877862594,4103,-94,214,4.361180439921604,-4.311742085090921,-57.73143422405669,0.23112000000000002,False,,False,0,,0,,29
292.136,0.014980073000003813,0.931396484375,0.387451171875,-0.103759765625,-0.24427480916030533,-3.6030534351145036,-2.2900763358778624,4077,-116,110,4.425450459452854,-4.311742729634735,-264.2471168601949,0.1188,False,,False,0,,0,,29
292.141,0.019981665999978304,0.9228515625,0.375732421875,-0.106689453125,-0.9465648854961831,-3.480916030534351,-2.259541984732824,4048,-128,1,4.497136250468479,-4.311744509340285,-607.4885772582378,0.00108,False,,False,0,,0,,29
292.146,0.024982591000025423,0.91845703125,0.41162109375,-0.1005859375,-1.3435114503816794,-4.885496183206107,-4.061068702290076,4014,-160,2,4.581181660624729,-4.311748137270858,-1010.676759142508,0.00216,False,,False,0,,0,,29
292.151,0.02998444299998937,0.896728515625,0.390625,-0.112548828125,-2.9923664122137406,-4.67175572519084,-4.396946564885496,3973,-181,-8,4.682530537577854,-4.311754445024587,-1419.723782262124,-0.00864,False,,False,0,,0,,29
292.156,0.03498559100000875,0.891357421875,0.382568359375,-0.1142578125,-2.900763358778626,-5.007633587786259,-5.648854961832061,3928,-202,-6,4.793767109843479,-4.311764400457892,-1799.4398536967283,-0.0064800000000000005,False,,False,0,,0,,29
292.161,0.039987220000000434,0.916015625,0.4140625,-0.10205078125,-2.16793893129771,-5.2824427480916025,-7.114503816793893,3881,-210,-3,4.909947529765354,-4.3117790705577015,-2129.671775992933,-0.0032400000000000003,False,,False,0,,0,,29
292.166,0.04498809000000392,0.889404296875,0.374267578125,-0.115478515625,-3.0229007633587783,-4.763358778625954,-7.083969465648854,3830,-221,0,5.036015644999729,-4.3117995905629725,-2401.5191425442385,0.0,False,,False,0,,0,,29
292.171,0.04999075599999969,0.916748046875,0.397705078125,-0.107421875,-3.541984732824427,-5.9541984732824424,-7.938931297709924,3778,-223,-6,5.164555684062229,-4.31182715756525,-2613.973826299522,-0.0064800000000000005,False,,False,0,,0,,29
292.176,0.054988626000010754,0.916748046875,0.35595703125,-0.110107421875,-1.0687022900763359,-5.099236641221374,-6.809160305343511,3730,-211,-4,5.283208027812229,-4.311862975451346,-2771.249843455512,-0.00432,False,,False,0,,0,,29
292.181,0.05999316300000146,0.932861328125,0.383544921875,-0.108154296875,-0.9770992366412213,-4.824427480916031,-7.541984732824427,3681,-213,4,5.404332295390354,-4.311908206175736,-2880.5619843918357,0.00432,False,,False,0,,0,,29
292.186,0.06499486600000637,0.92333984375,0.339111328125,-0.11865234375,-0.48854961832061067,-3.8167938931297707,-5.923664122137405,3637,-192,-2,5.513096943827854,-4.311963963849298,-2950.4004991651937,-0.00216,False,,False,0,,0,,29
292.19100000000003,0.0699958659999993,0.95068359375,0.3642578125,-0.108154296875,0.7938931297709924,-4.122137404580153,-5.587786259541985,3601,-152,3,5.602086201640354,-4.312031254083399,-2989.480964864563,0.0032400000000000003,False,,False,0,,0,,29
292.196,0.0749957549999749,0.9580078125,0.35302734375,-0.107666015625,3.847328244274809,-2.4732824427480917,-3.6030534351145036,3574,-121,7,5.668828144999729,-4.3121108953468275,-3005.9931066651034,0.007560000000000001,False,,False,0,,0,,29
292.201,0.07999931000000515,0.931396484375,0.34814453125,-0.1181640625,1.83206106870229,-2.1374045801526718,-3.7251908396946565,3543,-136,5,5.745457783671604,-4.31220356847297,-3006.922977721797,0.0054,False,,False,0,,0,,29
292.206,0.08500021700001525,0.947265625,0.35693359375,-0.107177734375,1.984732824427481,-1.8931297709923662,-3.4198473282442747,3516,-125,0,5.812199727030979,-4.3123099207202085,-2997.8340802596035,0.0,False,,False,0,,0,,29
292.211,0.09000247599999511,0.919677734375,0.376220703125,-0.11572265625,1.2213740458015268,-2.595419847328244,-5.038167938931298,3482,-149,3,5.896245137187229,-4.31243061460001,-2983.019986069683,0.0032400000000000003,False,,False,0,,0,,29
292.216,0.09500377199998411,0.92529296875,0.395263671875,-0.114990234375,0.8549618320610687,-2.3206106870229006,-5.893129770992366,3455,-148,0,5.962987080546604,-4.3125663278027915,-2965.6943088992953,0.0,False,,False,0,,0,,29
292.216,0.10000553100002207,0.92529296875,0.395263671875,-0.114990234375,0.8549618320610687,-2.3206106870229006,-5.893129770992366,3455,-148,0,5.962987080546604,-4.31271752795292,-2965.6943088992953,0.0,False,,False,0,,0,,29
292.226,0.10500571500000433,0.907958984375,0.40771484375,-0.116455078125,-1.8625954198473282,-2.595419847328244,-8.48854961832061,3365,-214,-3,6.185460225077854,-4.312884856934662,-2918.9125608193617,-0.0032400000000000003,False,,False,0,,0,,29
292.231,0.11000877100002526,0.88330078125,0.384765625,-0.12744140625,-2.8396946564885495,-3.145038167938931,-8.763358778625953,3314,-227,0,6.311528340312229,-4.3130696473981684,-2827.521867375581,0.0,False,,False,0,,0,,29
