state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
3040.8540000000003,2.5775132659996416,-0.94970703125,0.297607421875,0.007080078125,-0.7022900763358778,0.7022900763358778,0.0916030534351145,5444,-4,-1,-0.4768753859786147,-0.0039003476166476203,-0.001314,False,,False,,,,,32
3040.8540000000003,2.579515555999933,-0.94970703125,0.297607421875,0.007080078125,-0.7022900763358778,0.7022900763358778,0.0916030534351145,5444,-4,-1,-0.4768753859786147,-0.0039003476166476203,-0.001314,False,,False,,,,,32
3040.859,2.5815174019999176,-0.94677734375,0.292724609375,0.007080078125,-0.732824427480916,0.7938931297709924,0.15267175572519084,5445,-1,0,-0.4744034621504897,10.089418891065753,0.0,False,,False,,,,,32
3040.859,2.583517858999585,-0.94677734375,0.292724609375,0.007080078125,-0.732824427480916,0.7938931297709924,0.15267175572519084,5445,-1,0,-0.4744034621504897,10.089418891065753,0.0,False,,False,,,,,32
3040.864,2.5855200759997388,-0.94482421875,0.298095703125,0.005859375,-0.6106870229007634,0.7022900763358778,0.061068702290076333,5446,-1,2,-0.4719315383223647,48.6769027799888,0.002628,False,,False,,,,,32
3040.864,2.5875201619996915,-0.94482421875,0.298095703125,0.005859375,-0.6106870229007634,0.7022900763358778,0.061068702290076333,5446,-1,2,-0.4719315383223647,48.6769027799888,0.002628,False,,False,,,,,32
3040.864,2.589521952999803,-0.94482421875,0.298095703125,0.005859375,-0.6106870229007634,0.7022900763358778,0.061068702290076333,5446,-1,2,-0.4719315383223647,48.6769027799888,0.002628,False,,False,,,,,32
3040.869,2.591523168999629,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.5935262739999416,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.59552621299963,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.597527169999921,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.599529570999948,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.601529694999954,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.869,2.603532188999907,-0.9443359375,0.298828125,0.00732421875,-0.6412213740458015,0.549618320610687,0.15267175572519084,5443,-8,5,-0.4793473098067397,120.64815865920806,0.0065699999999999995,False,,False,,,,,32
3040.884,2.60553310899968,-0.94775390625,0.295166015625,0.00341796875,-0.15267175572519084,0.3969465648854962,0.030534351145038167,5445,0,2,-0.4744034621504897,212.7886939523885,0.002628,False,,False,,,,,32
3040.884,2.607534917999601,-0.94775390625,0.295166015625,0.00341796875,-0.15267175572519084,0.3969465648854962,0.030534351145038167,5445,0,2,-0.4744034621504897,212.7886939523885,0.002628,False,,False,,,,,32
3040.884,2.609536041999945,-0.94775390625,0.295166015625,0.00341796875,-0.15267175572519084,0.3969465648854962,0.030534351145038167,5445,0,2,-0.4744034621504897,212.7886939523885,0.002628,False,,False,,,,,32
3040.889,2.6115385729999616,-0.9443359375,0.30029296875,0.00390625,-0.2748091603053435,0.5190839694656488,-0.061068702290076333,5444,-3,3,-0.4768753859786147,313.75413414419114,0.003942,False,,False,,,,,32
3040.889,2.6135389559999567,-0.9443359375,0.30029296875,0.00390625,-0.2748091603053435,0.5190839694656488,-0.061068702290076333,5444,-3,3,-0.4768753859786147,313.75413414419114,0.003942,False,,False,,,,,32
3040.8940000000002,2.615540208999846,-0.947998046875,0.29638671875,0.001953125,-0.3053435114503817,0.33587786259541985,-0.030534351145038167,5446,4,-2,-0.4719315383223647,427.37954769049117,-0.002628,False,,False,,,,,32
3040.8940000000002,2.6175413879996086,-0.947998046875,0.29638671875,0.001953125,-0.3053435114503817,0.33587786259541985,-0.030534351145038167,5446,4,-2,-0.4719315383223647,427.37954769049117,-0.002628,False,,False,,,,,32
3040.8940000000002,2.6195424939996883,-0.947998046875,0.29638671875,0.001953125,-0.3053435114503817,0.33587786259541985,-0.030534351145038167,5446,4,-2,-0.4719315383223647,427.37954769049117,-0.002628,False,,False,,,,,32
3040.899,2.6215432659996623,-0.94580078125,0.29638671875,0.00341796875,-0.3053435114503817,0.6106870229007634,-0.061068702290076333,5445,1,-6,-0.4744034621504897,556.6886009605322,-0.007884,False,,False,,,,,32
3040.899,2.6235460739999326,-0.94580078125,0.29638671875,0.00341796875,-0.3053435114503817,0.6106870229007634,-0.061068702290076333,5445,1,-6,-0.4744034621504897,556.6886009605322,-0.007884,False,,False,,,,,32
