state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
608.736,1.3833685710000054,0.94677734375,0.290771484375,-0.001953125,5.374045801526718,3.633587786259542,-1.2213740458015268,23173,5,0,2.800579426077868,2.1331568502352383,0.0,False,,False,,,,,30
608.741,1.3853691219999291,0.946044921875,0.28564453125,-0.00341796875,5.312977099236641,3.6030534351145036,-1.282442748091603,23174,6,3,2.798107502249743,-41.30917352168765,0.003942,False,,False,,,,,29
608.741,1.3873708950000037,0.946044921875,0.28564453125,-0.00341796875,5.312977099236641,3.6030534351145036,-1.282442748091603,23174,6,3,2.798107502249743,-41.30917352168765,0.003942,False,,False,,,,,29
608.746,1.3893724269998984,0.94482421875,0.289306640625,-0.000732421875,5.2824427480916025,3.6030534351145036,-1.2213740458015268,23174,1,5,2.798107502249743,-207.6404494559424,0.0065699999999999995,False,,False,,,,,29
608.746,1.391372681000007,0.94482421875,0.289306640625,-0.000732421875,5.2824427480916025,3.6030534351145036,-1.2213740458015268,23174,1,5,2.798107502249743,-207.6404494559424,0.0065699999999999995,False,,False,,,,,29
608.746,1.393375547000005,0.94482421875,0.289306640625,-0.000732421875,5.2824427480916025,3.6030534351145036,-1.2213740458015268,23174,1,5,2.798107502249743,-207.6404494559424,0.0065699999999999995,False,,False,,,,,29
608.751,1.3953768749998972,0.952392578125,0.284423828125,-0.001953125,5.129770992366412,3.6946564885496183,-1.4045801526717556,23174,-8,4,2.798107502249743,-517.9633595237975,0.005256,False,,False,,,,,30
608.751,1.3973773519999213,0.952392578125,0.284423828125,-0.001953125,5.129770992366412,3.6946564885496183,-1.4045801526717556,23174,-8,4,2.798107502249743,-517.9633595237975,0.005256,False,,False,,,,,30
608.756,1.399381013999914,0.950439453125,0.28515625,0.0009765625,5.068702290076335,3.6030534351145036,-1.3129770992366412,23174,-2,9,2.798107502249743,-944.3360701303001,0.011826,False,,False,,,,,30
608.756,1.4013803240000016,0.950439453125,0.28515625,0.0009765625,5.068702290076335,3.6030534351145036,-1.3129770992366412,23174,-2,9,2.798107502249743,-944.3360701303001,0.011826,False,,False,,,,,30
608.756,1.4033824669999149,0.950439453125,0.28515625,0.0009765625,5.068702290076335,3.6030534351145036,-1.3129770992366412,23174,-2,9,2.798107502249743,-944.3360701303001,0.011826,False,,False,,,,,30
608.761,1.4053838699999233,0.947265625,0.282470703125,0.001708984375,5.038167938931298,3.633587786259542,-1.465648854961832,23173,-2,1,2.800579426077868,-1461.6850092176182,0.001314,False,,False,,,,,29
608.761,1.4073853840000083,0.947265625,0.282470703125,0.001708984375,5.038167938931298,3.633587786259542,-1.465648854961832,23173,-2,1,2.800579426077868,-1461.6850092176182,0.001314,False,,False,,,,,29
608.766,1.4093872859999692,0.948974609375,0.27685546875,-0.0009765625,4.854961832061068,3.1755725190839694,-1.3435114503816794,23174,-7,3,2.798107502249743,-2047.7028851317089,0.003942,False,,False,,,,,29
608.766,1.4113875589999907,0.948974609375,0.27685546875,-0.0009765625,4.854961832061068,3.1755725190839694,-1.3435114503816794,23174,-7,3,2.798107502249743,-2047.7028851317089,0.003942,False,,False,,,,,29
608.766,1.4133900909999966,0.948974609375,0.27685546875,-0.0009765625,4.854961832061068,3.1755725190839694,-1.3435114503816794,23174,-7,3,2.798107502249743,-2047.7028851317089,0.003942,False,,False,,,,,29
608.771,1.4153915859999415,0.951904296875,0.27392578125,-0.002685546875,4.763358778625954,3.480916030534351,-1.3740458015267174,23175,3,6,2.795635578421618,-2682.72502604647,0.007884,False,,False,,,,,29
608.771,1.417392710999934,0.951904296875,0.27392578125,-0.002685546875,4.763358778625954,3.480916030534351,-1.3740458015267174,23175,3,6,2.795635578421618,-2682.72502604647,0.007884,False,,False,,,,,29
608.7760000000001,1.419397076999985,0.960205078125,0.276123046875,-0.004638671875,4.2748091603053435,3.0839694656488548,-1.5572519083969465,23175,-3,3,2.795635578421618,-3349.5750371589706,0.003942,False,,False,,,,,29
608.7760000000001,1.4213959609999165,0.960205078125,0.276123046875,-0.004638671875,4.2748091603053435,3.0839694656488548,-1.5572519083969465,23175,-3,3,2.795635578421618,-3349.5750371589706,0.003942,False,,False,,,,,29
608.7760000000001,1.4233975669999381,0.960205078125,0.276123046875,-0.004638671875,4.2748091603053435,3.0839694656488548,-1.5572519083969465,23175,-3,3,2.795635578421618,-3349.5750371589706,0.003942,False,,False,,,,,29
608.7810000000001,1.4253992099999095,0.956298828125,0.2734375,-0.00439453125,4.213740458015267,2.8702290076335877,-1.618320610687023,23174,0,-1,2.798107502249743,-4033.4049122521837,-0.001314,False,,False,,,,,29
608.7810000000001,1.4274006679999047,0.956298828125,0.2734375,-0.00439453125,4.213740458015267,2.8702290076335877,-1.618320610687023,23174,0,-1,2.798107502249743,-4033.4049122521837,-0.001314,False,,False,,,,,29
608.7860000000001,1.4294038299999556,0.96044921875,0.27001953125,-0.0048828125,4.091603053435114,2.8396946564885495,-1.648854961832061,23175,-4,2,2.795635578421618,-4721.54177133577,0.002628,False,,False,,,,,29
608.7860000000001,1.4314028999999664,0.96044921875,0.27001953125,-0.0048828125,4.091603053435114,2.8396946564885495,-1.648854961832061,23175,-4,2,2.795635578421618,-4721.54177133577,0.002628,False,,False,,,,,29
