state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_angle_filtered,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
1323.381,0.004966580999962389,0.963623046875,0.238037109375,-0.008544921875,0.732824427480916,-1.7099236641221374,-3.969465648854962,24471,-49,87,4.764593806091151,4.764593806096232,0.02398687624087812,0.09396,False,,False,0,,0,,33
1323.386,0.009966197000039756,0.95751953125,0.253173828125,-0.018310546875,-1.3435114503816794,-2.2900763358778624,-4.67175572519084,24457,-67,126,4.799200739684901,4.764594336828455,-261.82100660089475,0.13608,False,,False,0,,0,,33
1323.391,0.014964665999968929,0.954345703125,0.260009765625,-0.027099609375,-1.4961832061068703,-2.381679389312977,-4.702290076335878,24442,-71,104,4.836279597106776,4.764597022504121,-1194.5624039832958,0.11232,False,,False,0,,0,,33
1323.396,0.019970061000094574,0.95166015625,0.2548828125,-0.045654296875,1.83206106870229,-1.4045801526717556,-4.183206106870228,24428,-59,11,4.870886530700526,4.764604037903297,-2744.671010801196,0.01188,False,,False,0,,0,,33
1323.401,0.024969196000029115,0.9658203125,0.255126953125,-0.037353515625,2.564885496183206,-1.1603053435114503,-4.061068702290076,24417,-47,1,4.898077692809901,4.764617381880588,-4566.243151316952,0.00108,False,,False,0,,0,,33
1323.406,0.029971461000059207,0.9521484375,0.261474609375,-0.034912109375,1.0381679389312977,-1.0381679389312977,-5.038167938931298,24400,-75,6,4.940100397888026,4.764638992914088,-6415.595578808103,0.0064800000000000005,False,,False,0,,0,,33
1323.411,0.03497324499994647,0.95263671875,0.268798828125,-0.017333984375,-2.198473282442748,-1.7709923664122136,-7.083969465648854,24374,-125,5,5.004370417419276,4.764671469932813,-8134.021332265547,0.0054,False,,False,0,,0,,33
1323.416,0.03997430599997642,0.961181640625,0.2646484375,-0.017822265625,-3.3893129770992365,-3.0229007633587783,-8.244274809160306,24348,-117,0,5.068640436950526,4.764718292318765,-9630.191677712692,0.0,False,,False,0,,0,,33
1323.421,0.04497549699999581,0.926513671875,0.28662109375,-0.017578125,-2.9923664122137406,-2.381679389312977,-9.374045801526718,24317,-136,3,5.145270075622401,4.764783430873781,-10863.486626675345,0.0032400000000000003,False,,False,0,,0,,33
1323.426,0.049976984000068114,0.9580078125,0.243408203125,-0.015869140625,-0.6106870229007634,-1.5877862595419847,-8.67175572519084,24287,-124,-5,5.219427790466151,4.764871152600626,-11829.021822361332,-0.0054,False,,False,0,,0,,33
