state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,commanded_voltage,temperature
401.318,21.679244608999966,-0.875732421875,0.306396484375,-0.03076171875,-11.786259541984732,6.137404580152672,9.83206106870229,14007,22,2,-20.61361578782109,11040.943347512839,0.002628,False,0.4984529270738353,False,,,,,29
401.318,21.68124518000002,-0.875732421875,0.306396484375,-0.03076171875,-11.786259541984732,6.137404580152672,9.83206106870229,14007,22,2,-20.61361578782109,11040.943347512839,0.002628,False,0.49980420236281986,False,,,,,29
401.32300000000004,21.68324682499997,-0.8916015625,0.30029296875,-0.03564453125,-10.106870229007633,4.580152671755725,9.557251908396946,14017,41,-1,-20.58889654953984,11042.7438767118,-0.001314,False,0.5016347771471105,False,,,,,29
401.32300000000004,21.685247989000004,-0.8916015625,0.30029296875,-0.03564453125,-10.106870229007633,4.580152671755725,9.557251908396946,14017,41,-1,-20.58889654953984,11042.7438767118,-0.001314,False,0.5028623674171694,False,,,,,29
401.32300000000004,21.687251744000037,-0.8916015625,0.30029296875,-0.03564453125,-10.106870229007633,4.580152671755725,9.557251908396946,14017,41,-1,-20.58889654953984,11042.7438767118,-0.001314,False,0.5044494754580838,False,,,,,29
401.32800000000003,21.68925057499996,-0.91796875,0.27490234375,-0.04345703125,-5.099236641221374,-0.6717557251908397,6.351145038167939,14036,94,-1,-20.541929996805464,11044.398161376843,-0.001314,False,0.5061664476519904,False,,,,,29
401.32800000000003,21.69125240599999,-0.91796875,0.27490234375,-0.04345703125,-5.099236641221374,-0.6717557251908397,6.351145038167939,14036,94,-1,-20.541929996805464,11044.398161376843,-0.001314,False,0.5074551801143969,False,,,,,29
401.333,21.69325486499997,-0.92626953125,0.275146484375,-0.032958984375,-2.900763358778626,-2.748091603053435,6.717557251908397,14063,119,0,-20.47518805344609,11045.963343766522,0.0,False,0.5091675143301082,False,,,,,29
401.333,21.695255696000004,-0.92626953125,0.275146484375,-0.032958984375,-2.900763358778626,-2.748091603053435,6.717557251908397,14063,119,0,-20.47518805344609,11045.963343766522,0.0,False,0.5105043953142551,False,,,,,29
401.333,21.697258932999944,-0.92626953125,0.275146484375,-0.032958984375,-2.900763358778626,-2.748091603053435,6.717557251908397,14063,119,0,-20.47518805344609,11045.963343766522,0.0,False,0.5120630660498136,False,,,,,29
401.338,21.699259652000023,-0.899169921875,0.25048828125,-0.040771484375,-4.6106870229007635,-4.458015267175572,6.1679389312977095,14092,120,2,-20.403502262430464,11047.479600610632,0.002628,False,0.5138196874967079,False,,,,,29
401.338,21.70126092700002,-0.899169921875,0.25048828125,-0.040771484375,-4.6106870229007635,-4.458015267175572,6.1679389312977095,14092,120,2,-20.403502262430464,11047.479600610632,0.002628,False,0.5151184458734169,False,,,,,29
401.343,21.703262683000048,-0.92919921875,0.217041015625,-0.035400390625,-2.351145038167939,-7.022900763358779,4.030534351145038,14130,166,1,-20.309569156961714,11048.970532875686,0.001314,False,0.5168003075108509,False,,,,,29
401.343,21.705263495000054,-0.92919921875,0.217041015625,-0.035400390625,-2.351145038167939,-7.022900763358779,4.030534351145038,14130,166,1,-20.309569156961714,11048.970532875686,0.001314,False,0.518183398734494,False,,,,,29
401.343,21.707265622000023,-0.92919921875,0.217041015625,-0.035400390625,-2.351145038167939,-7.022900763358779,4.030534351145038,14130,166,1,-20.309569156961714,11048.970532875686,0.001314,False,0.5197109759998826,False,,,,,29
401.348,21.709266655999954,-0.904296875,0.182861328125,-0.04150390625,-2.900763358778626,-10.381679389312977,3.114503816793893,14167,166,-3,-20.21810797532109,11050.452684719701,-0.003942,False,0.5213803655770956,False,,,,,29
401.348,21.711274466999953,-0.904296875,0.182861328125,-0.04150390625,-2.900763358778626,-10.381679389312977,3.114503816793893,14167,166,-3,-20.21810797532109,11050.452684719701,-0.003942,False,0.5227399698286789,False,,,,,29
401.353,21.713270039000008,-0.942138671875,0.220947265625,-0.025146484375,-3.480916030534351,-9.83206106870229,4.702290076335878,14204,159,-2,-20.126646793680464,11051.91854775776,-0.002628,False,0.5245554996319001,False,,,,,29
401.353,21.71527081399995,-0.942138671875,0.220947265625,-0.025146484375,-3.480916030534351,-9.83206106870229,4.702290076335878,14204,159,-2,-20.126646793680464,11051.91854775776,-0.002628,False,0.5257772926201607,False,,,,,29
401.353,21.717273180999996,-0.942138671875,0.220947265625,-0.025146484375,-3.480916030534351,-9.83206106870229,4.702290076335878,14204,159,-2,-20.126646793680464,11051.91854775776,-0.002628,False,0.5273769994962256,False,,,,,29
401.358,21.719273844999975,-0.890625,0.173095703125,-0.054931640625,-6.625954198473282,-10.412213740458014,3.4198473282442747,14234,134,-4,-20.052489078836714,11053.335214516741,-0.005256,False,0.5290901111632716,False,,,,,29
401.358,21.721274694000044,-0.890625,0.173095703125,-0.054931640625,-6.625954198473282,-10.412213740458014,3.4198473282442747,14234,134,-4,-20.052489078836714,11053.335214516741,-0.005256,False,0.5303547204877082,False,,,,,29
401.363,21.723277060999976,-0.953857421875,0.182861328125,-0.04541015625,-5.129770992366412,-10.320610687022901,3.5114503816793894,14264,124,-6,-19.978331363992964,11054.665105131977,-0.007884,False,0.5322075809366243,False,,,,,29
401.363,21.72527718799995,-0.953857421875,0.182861328125,-0.04541015625,-5.129770992366412,-10.320610687022901,3.5114503816793894,14264,124,-6,-19.978331363992964,11054.665105131977,-0.007884,False,0.5334304339468947,False,,,,,29
401.363,21.727280683999993,-0.953857421875,0.182861328125,-0.04541015625,-5.129770992366412,-10.320610687022901,3.5114503816793894,14264,124,-6,-19.978331363992964,11054.665105131977,-0.007884,False,0.5349995834735842,False,,,,,29
401.368,21.729280218999975,-0.95458984375,0.151611328125,-0.07080078125,-7.297709923664121,-10.351145038167939,2.381679389312977,14291,109,-4,-19.91158942063359,11055.885177549202,-0.005256,False,0.5367211653885665,False,,,,,29
401.368,21.731281642,-0.95458984375,0.151611328125,-0.07080078125,-7.297709923664121,-10.351145038167939,2.381679389312977,14291,109,-4,-19.91158942063359,11055.885177549202,-0.005256,False,0.5380090921426056,False,,,,,29
401.373,21.733283434999976,-0.995849609375,0.16455078125,-0.0625,-6.351145038167939,-9.007633587786259,2.8396946564885495,14317,122,-1,-19.84731940110234,11056.983103802024,-0.001314,False,0.5397716529204192,False,,,,,29
401.373,21.735284579999984,-0.995849609375,0.16455078125,-0.0625,-6.351145038167939,-9.007633587786259,2.8396946564885495,14317,122,-1,-19.84731940110234,11056.983103802024,-0.001314,False,0.541105606624699,False,,,,,29
401.373,21.737287391999985,-0.995849609375,0.16455078125,-0.0625,-6.351145038167939,-9.007633587786259,2.8396946564885495,14317,122,-1,-19.84731940110234,11056.983103802024,-0.001314,False,0.5426406208457406,False,,,,,29
401.378,21.739287203999993,-0.98095703125,0.161865234375,-0.066162109375,-10.381679389312977,-7.297709923664121,4.458015267175572,14333,68,0,-19.80776861985234,11057.936008607876,0.0,False,0.5443176887093206,False,,,,,29
401.378,21.74128883000003,-0.98095703125,0.161865234375,-0.066162109375,-10.381679389312977,-7.297709923664121,4.458015267175572,14333,68,0,-19.80776861985234,11057.936008607876,0.0,False,0.5456701103188931,False,,,,,29
401.383,21.74329043800003,-1.010498046875,0.1484375,-0.07958984375,-14.045801526717558,-5.404580152671755,4.580152671755725,14340,23,0,-19.790465153055464,11058.699984523395,0.0,False,0.5474785697446249,False,,,,,29
401.383,21.74529145400004,-1.010498046875,0.1484375,-0.07958984375,-14.045801526717558,-5.404580152671755,4.580152671755725,14340,23,0,-19.790465153055464,11058.699984523395,0.0,False,0.5487483692056786,False,,,,,29
401.383,21.74729563599999,-1.010498046875,0.1484375,-0.07958984375,-14.045801526717558,-5.404580152671755,4.580152671755725,14340,23,0,-19.790465153055464,11058.699984523395,0.0,False,0.550308836174447,False,,,,,29
401.38800000000003,21.751870070999985,-1.060791015625,0.15966796875,-0.071533203125,-14.961832061068701,-2.564885496183206,3.8167938931297707,14344,24,3,-19.780577457742964,11059.239219499103,0.003942,False,0.5539740303227539,False,,,,,29
401.39300000000003,21.753866864999964,-1.0771484375,0.1416015625,-0.07275390625,-14.687022900763358,-2.4427480916030535,2.8091603053435112,14349,21,3,-19.76821783860234,11059.557426675547,0.003942,False,0.5555755044113865,False,,,,,29
401.39300000000003,21.75586862099999,-1.0771484375,0.1416015625,-0.07275390625,-14.687022900763358,-2.4427480916030535,2.8091603053435112,14349,21,3,-19.76821783860234,11059.557426675547,0.003942,False,0.5567894068034688,False,,,,,29
401.398,21.757871840000007,-1.107666015625,0.128173828125,-0.064697265625,-14.931297709923664,-2.229007633587786,2.045801526717557,14358,36,0,-19.745970524149214,11059.69135516679,0.0,False,0.5585249736775107,False,,,,,29
401.398,21.759871059000034,-1.107666015625,0.128173828125,-0.064697265625,-14.931297709923664,-2.229007633587786,2.045801526717557,14358,36,0,-19.745970524149214,11059.69135516679,0.0,False,0.5598848322428231,False,,,,,29
